rep_pair,ARI
rep34_rep165,0.01541981857492793
rep34_rep166,-0.010768321181897961
rep34_rep167,0.023194560684427455
rep34_rep168,0.009574696546367915
rep34_rep169,0.0013607510346014802
rep34_rep170,0.0054563054670969295
rep34_rep171,3.615334472503573e-4
rep34_rep172,-0.014921530112096223
rep34_rep173,-0.001983186996765329
rep34_rep174,0.008363090374033988
rep34_rep175,-0.008187385773917134
rep34_rep176,0.0020778401036809753
rep34_rep177,-0.006829572092760937
rep34_rep178,0.0037691489924314976
rep34_rep179,0.001410123740031013
rep34_rep180,0.004285983397575246
rep34_rep181,0.004772545214623213
rep34_rep182,-0.01689208411728002
rep34_rep183,-0.0023356324309390395
rep34_rep184,-0.010066159572665349
rep34_rep185,0.003638917199929033
rep34_rep186,-0.00539528752524717
rep34_rep187,-9.570745138390729e-4
rep34_rep188,0.0024914498885077233
rep34_rep189,-0.009510227065093036
rep34_rep190,-0.006171819586808444
rep34_rep191,-0.011987784000572417
rep34_rep192,0.0030933104942421777
rep34_rep193,0.0014808641924190739
rep34_rep194,-0.005983223117410707
rep34_rep195,-0.008329654595708611
rep34_rep196,0.005649784046518653
rep34_rep197,-0.003140573084005769
rep34_rep198,-0.009429728767889547
rep34_rep199,0.0034566869667800523
rep34_rep200,-0.004905717962197016
rep35_rep36,0.007091477627698572
rep35_rep37,0.002512833218995107
rep35_rep38,0.01064629245356081
rep35_rep39,-0.008105603782083347
rep35_rep40,-0.0030184140625819696
rep35_rep41,3.715575186771199e-4
rep35_rep42,-0.0014396978013441052
rep35_rep43,0.0016859625246046339
rep35_rep44,-0.011399984926871273
rep35_rep45,0.0034902669693169636
rep35_rep46,0.008344355941117472
rep35_rep47,0.0014959482461373687
rep35_rep48,0.010713919614156468
rep35_rep49,4.90182014674831e-6
rep35_rep50,-0.005335785505228365
rep35_rep51,0.005696614114241306
rep35_rep52,0.007983788734477696
rep35_rep53,0.007473592949441983
rep35_rep54,-0.010920160272514636
rep35_rep55,-0.016359833672800302
rep35_rep56,0.01260478033727961
rep35_rep57,-0.00942759780594755
rep35_rep58,0.020186562175478782
rep35_rep59,-0.006585909268385323
rep35_rep60,-0.0076596121872520035
rep35_rep61,-0.0023576620107692236
rep35_rep62,-0.001314018814685133
rep35_rep63,-0.0012305469506810125
rep35_rep64,-0.0010012318443108799
rep35_rep65,-0.009172358526900647
rep35_rep66,0.01319578283920023
rep35_rep67,-0.0044816680454092565
rep35_rep68,-0.009269698012778594
rep35_rep69,-0.014834769681544109
rep35_rep70,0.001369035225552961
rep35_rep71,0.005965818884173867
rep35_rep72,0.007950699923626214
rep35_rep73,-0.009954862617191244
rep35_rep74,-0.0069583802193769065
rep35_rep75,-0.007217742582948806
rep35_rep76,0.003244345647522247
rep35_rep77,-0.01802764903087568
rep35_rep78,-0.006065651731820988
rep35_rep79,-0.0046741862009793255
rep35_rep80,0.004991062204786424
rep35_rep81,-0.007277204740001071
rep35_rep82,-0.0011599944173234435
rep35_rep83,-0.0026858770345479597
rep35_rep84,-0.0015597102893764214
rep35_rep85,-0.0024254781808023275
rep35_rep86,-0.014167186210593074
rep35_rep87,-0.009063716960026088
rep35_rep88,0.012326031382578866
rep35_rep89,0.017379654278197154
rep35_rep90,-0.010294444751366854
rep35_rep91,7.001556159745676e-4
rep35_rep92,-0.010021810120831276
rep35_rep93,-7.651304525074968e-4
rep35_rep94,-0.014666512214149129
rep35_rep95,-0.004460675588674368
rep35_rep96,-0.006005961940258164
rep35_rep97,0.0011226212548640247
rep35_rep98,0.0017632010189160571
rep35_rep99,-0.007097286581556216
rep35_rep100,-0.011440769764322263
rep35_rep101,-0.0022938041534134816
rep35_rep102,0.005797433914533461
rep35_rep103,-0.009653500943392698
rep35_rep104,0.0053931530152109075
rep35_rep105,-0.003091698738057689
rep35_rep106,-0.01116503019509184
rep35_rep107,0.0016644229768456227
rep35_rep108,0.0022303305140647586
rep35_rep109,-0.012244680113110248
rep35_rep110,-0.0017863785934219931
rep35_rep111,4.7004357516532727e-4
rep35_rep112,-0.0020058666329071614
rep35_rep113,0.01943266293537008
rep35_rep114,-0.00082588612610585315
rep35_rep115,0.0024473498860175923
rep35_rep116,-0.0021281107995892194
rep35_rep117,-0.011888656916052415
rep35_rep118,5.940244238421201e-4
rep35_rep119,0.003282841956812244
rep35_rep120,-0.0020339787756954546
rep35_rep121,-0.011582587571470081
rep35_rep122,0.0020051158009534967
rep35_rep123,-0.0022921076955088227
rep35_rep124,-0.015044027399578965
rep35_rep125,0.0029889610507852675
rep35_rep126,0.0038457199622413166
rep35_rep127,-0.006855501879330382
rep35_rep128,0.003390552106705156
rep35_rep129,0.004972299302375988
rep35_rep130,-0.004364819971999855
rep35_rep131,0.003487848345488202
rep35_rep132,6.281655282262945e-5
rep35_rep133,0.006982384844663658
rep35_rep134,0.008550659446287133
rep35_rep135,-0.014669065559170528
rep35_rep136,0.0019832128839421203
rep35_rep137,-0.0016810927569594284
rep35_rep138,-2.4538210625941787e-4
rep35_rep139,-0.010021810120831276
rep35_rep140,0.00852929886796153
rep35_rep141,0.0014471930681383364
rep35_rep142,0.002711552801019382
rep35_rep143,0.0038248518987928754
rep35_rep144,0.010325575365612754
rep35_rep145,0.00814913182277499
rep35_rep146,-0.007975450776617812
rep35_rep147,-0.007778471780446242
rep35_rep148,0.007373490870143728
rep35_rep149,-0.004188107831086566
rep35_rep150,-0.003308865159087795
rep35_rep151,0.021511444603457414
rep35_rep152,-6.77439991948085e-4
rep35_rep153,0.0034544500732212767
rep35_rep154,-0.0012762473651081613
rep35_rep155,-0.010420496380130971
rep35_rep156,-0.01096742798196314
rep35_rep157,-0.009537179914244824
rep35_rep158,0.005753594200414521
rep35_rep159,-0.008485196334661091
rep35_rep160,-0.008438995464406105
rep35_rep161,0.0021003633734333646
rep35_rep162,-0.00693406922389776
rep35_rep163,-0.009168174968788158
rep35_rep164,0.007966634370804452
rep35_rep165,-0.012512852338924772
rep35_rep166,-0.0014396978013441052
rep35_rep167,0.011458451470959386
rep35_rep168,-9.427287935349618e-4
rep35_rep169,-0.003519816862879114
rep35_rep170,-0.002938222702377621
rep35_rep171,-0.004848107052483251
rep35_rep172,0.0030520447859632045
rep35_rep173,0.00508705791213457
rep35_rep174,0.0038614962397037064
rep35_rep175,-0.0020711626299605938
rep35_rep176,-0.009487474282094264
rep35_rep177,-0.004665413086841397
rep35_rep178,-0.0012998267591453796
rep35_rep179,-0.0054909396296402724
rep35_rep180,-0.0011417006852413806
rep35_rep181,0.0029889610507852675
rep35_rep182,-0.005124372798121069
rep35_rep183,-0.004102870023510748
rep35_rep184,-7.741271495355006e-4
rep35_rep185,0.0025355572838679772
rep35_rep186,-0.0018104941063061995
rep35_rep187,-0.008764291249920302
rep35_rep188,0.003951777274416224
rep35_rep189,0.008063103347290212
rep35_rep190,-0.002312696550836466
rep35_rep191,-0.0022088593756654706
rep35_rep192,-0.0053905432161561375
rep35_rep193,-0.004648943895640818
rep35_rep194,0.0038980514689322125
rep35_rep195,0.004419163208065351
rep35_rep196,0.007332289471387379
rep35_rep197,0.007581252475220116
rep35_rep198,0.0059761434169782225
rep35_rep199,-0.003743198001148006
rep35_rep200,0.005348415672092187
rep36_rep37,-0.008847984036364033
rep36_rep38,-0.009314176410797306
rep36_rep39,0.0037160491219130603
rep36_rep40,0.005958133973643855
rep36_rep41,0.001219022164125818
rep36_rep42,-0.004403244533664657
rep36_rep43,-0.0024445418032456733
rep36_rep44,0.0011483402346949207
rep36_rep45,-6.812636729365134e-4
rep36_rep46,-4.0538452866880855e-4
rep36_rep47,0.0023673324640776173
rep36_rep48,-0.0014739309424721125
rep36_rep49,5.957838614421735e-4
rep36_rep50,0.009731282047340918
rep36_rep51,-0.005795117529558087
rep36_rep52,0.004852207162995037
rep36_rep53,-1.423077751513423e-4
rep36_rep54,-0.014363960833079644
rep36_rep55,0.008156664069876769
rep36_rep56,-0.0021345245454198825
rep36_rep57,-0.008038117807702513
rep36_rep58,0.006190244265981717
rep36_rep59,-2.58784959654797e-4
rep36_rep60,-0.006792445448490127
rep36_rep61,0.019710692479692912
rep36_rep62,-0.004048721748307458
rep36_rep63,0.012059126002587186
rep36_rep64,-0.006371526646227059
rep36_rep65,-0.006736747077504914
rep36_rep66,-0.01253122419775489
rep36_rep67,-0.001942391345754558
rep36_rep68,-0.007240575458455638
rep36_rep69,-0.0035576490699780056
rep36_rep70,-9.12481586784992e-4
rep36_rep71,0.00923938064535964
rep36_rep72,0.0011707223885778749
rep36_rep73,0.0015771427120618176
rep36_rep74,0.0025925129265076895
rep36_rep75,-3.959229566877807e-4
rep36_rep76,0.008753544670477236
rep36_rep77,-0.0014892775206275747
rep36_rep78,0.014580642243345515
rep36_rep79,-0.0023245797123697095
rep36_rep80,0.0022995074999493815
rep36_rep81,-0.006953603153489853
rep36_rep82,0.005696716896134322
rep36_rep83,0.007426447953004413
rep36_rep84,0.007158963755385645
rep36_rep85,-0.008801904201620497
rep36_rep86,-0.010170511296912307
rep36_rep87,-0.004553919620741485
rep36_rep88,-0.010275957704892145
rep36_rep89,0.0017126738286884716
rep36_rep90,-0.004497338649598234
rep36_rep91,0.0052819718817431
rep36_rep92,-0.008731648587028124
rep36_rep93,-0.002956237255954663
rep36_rep94,-0.0022165245039493394
rep36_rep95,0.004430055762158211
rep36_rep96,0.0060972773144526565
rep36_rep97,-0.010525080198119529
rep36_rep98,0.004251764509185333
rep36_rep99,-0.015915594158984293
rep36_rep100,-0.004876036986506659
rep36_rep101,-0.008625200164323188
rep36_rep102,-0.0033348892199802573
rep36_rep103,-9.730394412623928e-4
rep36_rep104,-0.006936417912059776
rep36_rep105,-0.001586100748393825
rep36_rep106,-4.7281612830328914e-4
rep36_rep107,-0.007988934142204678
rep36_rep108,0.00585065298404987
rep36_rep109,-0.0012848209573932605
rep36_rep110,-0.0049542879597787425
rep36_rep111,0.002601078987362097
rep36_rep112,-0.0033029828580975213
rep36_rep113,0.015625266584467633
rep36_rep114,0.0010965200508214212
rep36_rep115,0.004605493133838689
rep36_rep116,0.03421664849509223
rep36_rep117,-0.0018535008082549663
rep36_rep118,0.0069110843417369405
rep36_rep119,0.00251216100952697
rep36_rep120,0.015398014155129189
rep36_rep121,-0.0024954850412881938
rep36_rep122,0.007020658051763136
rep36_rep123,0.0038769196089875357
rep36_rep124,-0.006664253532955315
rep36_rep125,0.0014184429435876436
rep36_rep126,0.006857487547980493
rep36_rep127,-0.01156699421732349
rep36_rep128,3.1234509553980654e-4
rep36_rep129,-0.0031876795912559324
rep36_rep130,0.006313064813029829
rep36_rep131,7.525483581113465e-5
rep36_rep132,-0.007954518831508533
rep36_rep133,-0.001257226915086862
rep36_rep134,0.006059152132266022
rep36_rep135,0.009463233108870686
rep36_rep136,-0.007625018426187872
rep36_rep137,-0.0018571842593539255
rep36_rep138,-0.0011621624247667897
rep36_rep139,-0.010060925985392053
rep36_rep140,0.001854412656575335
rep36_rep141,0.0026908335095106725
rep36_rep142,-6.684544472761191e-4
rep36_rep143,0.01898205121911779
rep36_rep144,0.003249881687584361
rep36_rep145,0.0148126066208142
rep36_rep146,0.002423584470379332
rep36_rep147,-0.011321190336529363
rep36_rep148,1.9426182008172436e-5
rep36_rep149,0.006928914477064973
rep36_rep150,-0.005449085495227142
rep36_rep151,-0.0044955189239390715
rep36_rep152,0.009983406798759295
rep36_rep153,0.006375015815147595
rep36_rep154,-0.008226273753456512
rep36_rep155,0.01799323566982954
rep36_rep156,0.0026281267376448447
rep36_rep157,-9.352942559513712e-4
rep36_rep158,0.0036220912415458884
rep36_rep159,-0.002416107652642638
rep36_rep160,1.7109499191106817e-4
rep36_rep161,7.762768680684301e-4
rep36_rep162,0.009254772674242325
rep36_rep163,-0.004411462301801635
rep36_rep164,0.005992329258163034
rep36_rep165,0.010068131761261747
rep36_rep166,-0.00482544009673051
rep36_rep167,0.00420837637185615
rep36_rep168,-0.006756228562735082
rep36_rep169,0.012106643075117255
rep36_rep170,-0.002761860161580743
rep36_rep171,-0.012719480782119914
rep36_rep172,-0.005712521913023071
rep36_rep173,-0.0017345745622078957
rep36_rep174,0.007308782923282028
rep36_rep175,-0.005109118289496356
rep36_rep176,8.183014598347007e-4
rep36_rep177,2.383228960519999e-4
rep36_rep178,0.003811031776059675
rep36_rep179,-0.0031024275407432757
rep36_rep180,0.008817158062047397
rep36_rep181,0.0022768839984394916
rep36_rep182,0.01616992575043627
rep36_rep183,0.006177399500721483
rep36_rep184,0.01544096560472817
rep36_rep185,-0.005674489582105434
rep36_rep186,-0.0037255744005529824
rep36_rep187,0.0039790692466350934
rep36_rep188,0.01096878290481079
rep36_rep189,-0.004670319678703183
rep36_rep190,6.324309733173816e-4
rep36_rep191,0.004461338158586895
rep36_rep192,0.003122368477295659
rep36_rep193,-0.0028623622151618326
rep36_rep194,0.0013947551028019758
rep36_rep195,0.0058893776557113284
rep36_rep196,-0.0035175931218104834
rep36_rep197,-9.022101536649978e-4
rep36_rep198,0.01646199310910742
rep36_rep199,1.3078136130987132e-4
rep36_rep200,0.0024366366620526387
rep37_rep38,0.0010203196178864495
rep37_rep39,0.01732247702413249
rep37_rep40,-0.005115993972969054
rep37_rep41,0.0073407718933043604
rep37_rep42,0.034336754599863926
rep37_rep43,0.003541090434476453
rep37_rep44,0.00507682027897295
rep37_rep45,-0.005766575111812083
rep37_rep46,-0.006586536157571078
rep37_rep47,-0.003143047833331626
rep37_rep48,-0.0014319142999409632
rep37_rep49,0.006524499666890726
rep37_rep50,-0.011185458259761008
rep37_rep51,0.0028336828728990396
rep37_rep52,-0.003147194508431463
rep37_rep53,0.003897935414222688
rep37_rep54,-0.004855384572505539
rep37_rep55,-0.0015652480548553904
rep37_rep56,-0.011686562149870662
rep37_rep57,0.008521410580110503
rep37_rep58,0.005294103538705335
rep37_rep59,-0.007495560623550719
rep37_rep60,0.02015914798744071
rep37_rep61,-0.007040652356893998
rep37_rep62,-0.011309576084550431
rep37_rep63,0.010233067113175514
rep37_rep64,0.0022384688993762475
rep37_rep65,-0.007924540896222831
rep37_rep66,0.00506984127856969
rep37_rep67,-0.009414619948038
rep37_rep68,0.002774678146580185
rep37_rep69,0.011055891787713995
rep37_rep70,0.011401676440935073
rep37_rep71,-9.665706119135213e-4
rep37_rep72,-0.009108566980863403
rep37_rep73,-0.0027927436998173346
rep37_rep74,0.01347985320912469
rep37_rep75,0.0026673627445784834
rep37_rep76,-0.015900104882094375
rep37_rep77,-0.004379190401113664
rep37_rep78,-0.004850202260455641
rep37_rep79,-0.0070171913395557515
rep37_rep80,-0.006752017853171576
rep37_rep81,8.757297881741496e-4
rep37_rep82,-0.0015821605046892494
rep37_rep83,-0.0048049501530066565
rep37_rep84,7.343017260910287e-4
rep37_rep85,0.011839408766975137
rep37_rep86,0.008127342966756166
rep37_rep87,3.911630580716987e-4
rep37_rep88,0.006037766383161949
rep37_rep89,0.0010855166827600227
rep37_rep90,0.0021660357974517984
rep37_rep91,0.002233725441706473
rep37_rep92,0.0050780500247178855
rep37_rep93,-0.006025406527274312
rep37_rep94,-0.003410303717213131
rep37_rep95,-0.0047533834909093175
rep37_rep96,0.01950745545829827
rep37_rep97,-0.002074890679461315
rep37_rep98,-0.003584181675495522
rep37_rep99,0.0018575690402683922
rep37_rep100,-0.007878981979819363
rep37_rep101,-0.01150795940467511
rep37_rep102,-7.575456746325511e-4
rep37_rep103,0.02024012453340747
rep37_rep104,-0.0026408748029741426
rep37_rep105,-0.007351259329687867
rep37_rep106,-0.001910010144087437
rep37_rep107,-0.003742478237349923
rep37_rep108,-0.017007424050296756
rep37_rep109,-0.0013026590115186914
rep37_rep110,-0.005566740568565106
rep37_rep111,-0.0037688479233601137
rep37_rep112,0.019784068152967106
rep37_rep113,-8.72585913373021e-4
rep37_rep114,0.006976591758244374
rep37_rep115,-0.001663639737252949
rep37_rep116,-0.01099556911598749
rep37_rep117,-0.0069723158643035365
rep37_rep118,-7.882319541345968e-4
rep37_rep119,3.4426358416754407e-4
rep37_rep120,0.003578644969377611
rep37_rep121,-0.0024343062928474895
rep37_rep122,0.0026349324994434757
rep37_rep123,0.027273589873729083
rep37_rep124,0.01614454472344469
rep37_rep125,-0.0010451620978032608
rep37_rep126,-0.012517867210898
rep37_rep127,-0.01824833559207278
rep37_rep128,0.01343921012645375
rep37_rep129,0.00220010338119676
rep37_rep130,-0.008853547679374277
rep37_rep131,-0.006177499285916622
rep37_rep132,-9.024969441579645e-4
rep37_rep133,-0.006125677506917577
rep37_rep134,-0.011979414891658534
rep37_rep135,-0.00585163363336591
rep37_rep136,-0.0079170776549944
rep37_rep137,-0.0019110327080764694
rep37_rep138,-0.0047980412184119
rep37_rep139,0.003168577556824994
rep37_rep140,-0.00736535277092789
rep37_rep141,-0.0017733203788193551
rep37_rep142,0.009522776000628485
rep37_rep143,-0.009872898408230085
rep37_rep144,-0.0020575790222506123
rep37_rep145,-0.005914749168952808
rep37_rep146,-0.0014153235695414039
rep37_rep147,0.006072461442577527
rep37_rep148,0.006524499666890726
rep37_rep149,-0.01148471639269736
rep37_rep150,-0.00830672860724614
rep37_rep151,0.005055569966892522
rep37_rep152,-0.007563233320561182
rep37_rep153,0.006834080328280262
rep37_rep154,-0.016423954539895164
rep37_rep155,-0.00529145173114101
rep37_rep156,-3.664298950507202e-4
rep37_rep157,0.009856334756481002
rep37_rep158,0.013303492033651007
rep37_rep159,-0.0016917195004128593
rep37_rep160,0.011765115975763985
rep37_rep161,0.0030045041713190556
rep37_rep162,0.004382942521709785
rep37_rep163,0.0058893776557113284
rep37_rep164,0.005981334211638466
rep37_rep165,-0.0027334282530257588
rep37_rep166,-0.004338827173512625
rep37_rep167,0.0010568703128249412
rep37_rep168,-0.005787677735551577
rep37_rep169,-0.0028275898302807427
rep37_rep170,-0.003738774512860272
rep37_rep171,0.003168577556824994
rep37_rep172,0.002529549744591715
rep37_rep173,-0.010578860753471083
rep37_rep174,-0.009748559996554728
rep37_rep175,0.006245625070417009
rep37_rep176,0.00403666036946388
rep37_rep177,0.01298097898941314
rep37_rep178,-0.00848094111927697
rep37_rep179,-0.0028377336212022037
rep37_rep180,3.547193917487234e-4
rep37_rep181,0.009273906099826095
rep37_rep182,-0.01553624856324934
rep37_rep183,0.01882382155652657
rep37_rep184,-0.00341375937625269
rep37_rep185,0.011616616142197382
rep37_rep186,-0.006805222157607792
rep37_rep187,-0.009037395595763375
rep37_rep188,-0.0031399289209250595
rep37_rep189,-1.1877547675393664e-4
rep37_rep190,0.013417662180161383
rep37_rep191,0.016290419545659785
rep37_rep192,0.00786249188004579
rep37_rep193,-0.0024107354123771648
rep37_rep194,8.148188457874335e-4
rep37_rep195,-0.0019110327080764694
rep37_rep196,0.00946499995533775
rep37_rep197,0.0043889659232607126
rep37_rep198,-0.002463486821504163
rep37_rep199,-6.629743867799514e-4
rep37_rep200,0.0072436385249549425
rep38_rep39,0.0023568945459354527
rep38_rep40,-0.006818174662710938
rep38_rep41,-0.0068010158547572065
rep38_rep42,0.006195379715788537
rep38_rep43,-0.0034605227138513905
rep38_rep44,-0.011455283641246683
rep38_rep45,0.013822478766015242
rep38_rep46,0.010074921509536372
rep38_rep47,8.203896061071103e-4
rep38_rep48,0.010089880829733363
rep38_rep49,-0.0033674732672033486
rep38_rep50,0.008404343631937232
rep38_rep51,-9.699132994303651e-4
rep38_rep52,-9.239746649837797e-6
rep38_rep53,7.641542472873314e-4
rep38_rep54,1.503605180879459e-4
rep38_rep55,0.002233725441706473
rep38_rep56,-0.010456990965738398
rep38_rep57,0.007020579845895704
rep38_rep58,-0.004902208901860988
rep38_rep59,-0.005102151245922534
rep38_rep60,-0.003797656350525413
rep38_rep61,-0.01095991268746714
rep38_rep62,0.004330305662476032
rep38_rep63,-0.0018906709422804224
rep38_rep64,0.001550414379964691
rep38_rep65,0.00152466379432863
rep38_rep66,0.004592470876285565
rep38_rep67,0.009383514270699318
rep38_rep68,0.006574887064370676
rep38_rep69,-0.013020519200602394
rep38_rep70,-0.011287082309430931
rep38_rep71,0.012169371826195739
rep38_rep72,0.012223428123991307
rep38_rep73,9.370389686782822e-4
rep38_rep74,-0.010140565728434041
rep38_rep75,-0.001618053668613541
rep38_rep76,0.00454559689706337
rep38_rep77,0.012059395709456334
rep38_rep78,-0.012500488133250954
rep38_rep79,0.00350791984293448
rep38_rep80,0.006740661358752274
rep38_rep81,-0.01029738911077216
rep38_rep82,0.002135990923916237
rep38_rep83,0.011498307936720688
rep38_rep84,0.001462533724503782
rep38_rep85,0.003951721744791108
rep38_rep86,0.018781078630336394
rep38_rep87,-0.004858198979645828
rep38_rep88,0.010549801245190603
rep38_rep89,0.0022777127131168766
rep38_rep90,0.012224674851975668
rep38_rep91,-0.012903450650520279
rep38_rep92,-0.013386483685630524
rep38_rep93,-0.005885151630800302
rep38_rep94,-6.370564776751004e-4
rep38_rep95,-0.005766175489961287
rep38_rep96,-0.0026052642444764364
rep38_rep97,-0.002132856317447403
rep38_rep98,0.00278837406582838
rep38_rep99,-0.014966903457095374
rep38_rep100,0.011182809342458546
rep38_rep101,-4.2935349246732435e-4
rep38_rep102,0.005831127551798506
rep38_rep103,0.0054556074371519036
rep38_rep104,-0.002322134409111856
rep38_rep105,-0.011321778361366039
rep38_rep106,1.5972618196047696e-5
rep38_rep107,0.0029973121112650747
rep38_rep108,6.52909876374124e-4
rep38_rep109,-0.004383577077673066
rep38_rep110,0.008995285585232219
rep38_rep111,0.0028043949085618035
rep38_rep112,0.009577657384465586
rep38_rep113,0.003093300715450155
rep38_rep114,0.011315723243223694
rep38_rep115,-0.0073370762709460535
rep38_rep116,0.002429800061662573
rep38_rep117,-0.002688556911714203
rep38_rep118,-0.005690621960148783
rep38_rep119,0.006746648246488575
rep38_rep120,0.0036647529184091715
rep38_rep121,0.012868252953066634
rep38_rep122,-0.016333653164775076
rep38_rep123,-0.005595901777785112
rep38_rep124,0.01524517978185225
rep38_rep125,-0.009404398935142954
rep38_rep126,0.00812327545799171
rep38_rep127,-0.006856581523215182
rep38_rep128,-4.305419349793019e-4
rep38_rep129,-0.00563042606875145
rep38_rep130,0.0018730200518604725
rep38_rep131,1.585919143534559e-4
rep38_rep132,-0.008084252833903753
rep38_rep133,1.3370650398469237e-4
rep38_rep134,-0.01194009595042576
rep38_rep135,3.435105772955065e-4
rep38_rep136,-0.002915596102108577
rep38_rep137,-0.007473521148853714
rep38_rep138,-0.00969306478543939
rep38_rep139,-0.0010291731932853528
rep38_rep140,0.017959877051501125
rep38_rep141,-0.008988682315182822
rep38_rep142,9.88572324617845e-4
rep38_rep143,0.008580618561560373
rep38_rep144,0.0010447470935593891
rep38_rep145,-0.0067052973050352425
rep38_rep146,0.0029045815247423982
rep38_rep147,0.012224588303429916
rep38_rep148,0.013497321871315696
rep38_rep149,-0.0024929102600672296
rep38_rep150,-0.009020923049898336
rep38_rep151,-0.0034846263303583255
rep38_rep152,0.008772029736367952
rep38_rep153,-0.009882857513104075
rep38_rep154,-0.01841464995911308
rep38_rep155,-0.002275779797731384
rep38_rep156,0.0010005088642432113
rep38_rep157,-0.008158840227954125
rep38_rep158,0.007434036115220859
rep38_rep159,-9.244192048883127e-4
rep38_rep160,-0.0015491489598715687
rep38_rep161,0.010961802044187422
rep38_rep162,0.0076750106387532555
rep38_rep163,-0.01746527221052766
rep38_rep164,0.011780416173873962
rep38_rep165,0.002451759339769625
rep38_rep166,-0.014814488458965765
rep38_rep167,0.008043753843487118
rep38_rep168,-0.0028509315625764448
rep38_rep169,-0.004968155281715928
rep38_rep170,-0.0036720121659239878
rep38_rep171,-0.008513178139353556
rep38_rep172,0.009264514053861327
rep38_rep173,-0.01742299733742095
rep38_rep174,-0.0017966137431302146
rep38_rep175,-0.004068035849655066
rep38_rep176,-5.986207526700368e-4
rep38_rep177,-9.83162212035712e-4
rep38_rep178,-0.015967361915593878
rep38_rep179,-0.0036250718761809174
rep38_rep180,0.004329460369631988
rep38_rep181,-0.0015431432876283056
rep38_rep182,-0.009589671074128319
rep38_rep183,-0.007532659945714039
rep38_rep184,6.962129011863455e-4
rep38_rep185,0.0011683940069587174
rep38_rep186,-0.013198777247706196
rep38_rep187,-0.0040017598286901405
rep38_rep188,-0.013251049638389367
rep38_rep189,-0.009683480088981369
rep38_rep190,8.79276603482109e-4
rep38_rep191,0.0049028368288593195
rep38_rep192,-0.008719064205017396
rep38_rep193,0.0012000754161455593
rep38_rep194,0.004584858521182623
rep38_rep195,0.017661313773132483
rep38_rep196,-0.0019266191728729226
rep38_rep197,9.492428619567254e-4
rep38_rep198,-0.00616397213586952
rep38_rep199,-0.0030770468286067734
rep38_rep200,-0.005392144576891534
rep39_rep40,-0.0020861499457779037
rep39_rep41,0.006399425635495576
rep39_rep42,0.0016026731400748328
rep39_rep43,-0.0139519688767088
rep39_rep44,0.008481195903849237
rep39_rep45,-0.0020466055537884356
rep39_rep46,-0.012602817174459815
rep39_rep47,-0.0035763568270322883
rep39_rep48,0.004593622886032247
rep39_rep49,0.0011205320419843618
rep39_rep50,0.008083220514646062
rep39_rep51,0.0012955841709131547
rep39_rep52,-0.0038377347732004826
rep39_rep53,0.006348081543493982
rep39_rep54,0.0028717583333251126
rep39_rep55,0.0011972059791347546
rep39_rep56,-0.00975041689920835
rep39_rep57,0.015814214129085888
rep39_rep58,-0.0011527862005087626
rep39_rep59,-2.8318082352443317e-4
rep39_rep60,-3.8779477828313467e-4
rep39_rep61,-0.02145234912562857
rep39_rep62,-0.012008752661929455
rep39_rep63,0.010242444613723511
rep39_rep64,-0.004246380496919426
rep39_rep65,0.012500643394005261
rep39_rep66,-0.0046157527811626605
rep39_rep67,0.009441932246181508
rep39_rep68,-0.008206744885392235
rep39_rep69,-0.010370923248798403
rep39_rep70,-0.009319275137168116
rep39_rep71,-0.0025106768645005396
rep39_rep72,0.008378278972666197
rep39_rep73,0.00823497406861593
rep39_rep74,-0.003634370690709265
rep39_rep75,0.002758547760862729
rep39_rep76,-0.01497660035969357
rep39_rep77,0.010490506827588784
rep39_rep78,0.0076823693341881915
rep39_rep79,-0.013403508845174073
rep39_rep80,-0.011597846045700405
rep39_rep81,-0.010335238245041442
rep39_rep82,0.005334996288778152
rep39_rep83,-0.0016181759718960629
rep39_rep84,0.004947064069958533
rep39_rep85,0.0071017082790487745
rep39_rep86,-7.256627413517697e-4
rep39_rep87,0.00643900624521166
rep39_rep88,-0.0022785461432622504
rep39_rep89,-0.006937545663621628
rep39_rep90,0.0014316203813130013
rep39_rep91,-6.30850154622831e-4
rep39_rep92,0.009431129698503316
rep39_rep93,0.006659084783817341
rep39_rep94,-0.0034509610142113905
rep39_rep95,-0.010332879900656927
rep39_rep96,0.003682876805589081
rep39_rep97,-0.003387394237541095
rep39_rep98,0.006592740517690761
rep39_rep99,-0.012868494520684982
rep39_rep100,-0.005416307666010507
rep39_rep101,0.0025623014819240496
rep39_rep102,-0.014469572088487932
rep39_rep103,-0.00550999977698138
rep39_rep104,-0.0031954685691712517
rep39_rep105,-0.00792232931500192
rep39_rep106,-0.001260610275770158
rep39_rep107,-0.003985862087659388
rep39_rep108,0.0011266467280585124
rep39_rep109,0.0036186567367396338
rep39_rep110,0.00710213612917508
rep39_rep111,-0.011658076087291847
rep39_rep112,-0.0028652122632477598
rep39_rep113,-0.003203280191511803
rep39_rep114,0.0021459273091824207
rep39_rep115,0.016638720013953695
rep39_rep116,-0.01185192858084701
rep39_rep117,3.183716615668906e-4
rep39_rep118,0.003311270985890735
rep39_rep119,0.00852676504425377
rep39_rep120,-0.009301940691654999
rep39_rep121,5.278844346626947e-4
rep39_rep122,-0.0015738794467400152
rep39_rep123,-1.2182755777130631e-4
rep39_rep124,-9.732813362848537e-4
rep39_rep125,6.358687725820422e-4
