pyo_id,original_pyov_id,rec_groups,rec_group
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6199
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6200
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6201
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6202
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6203
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6204
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6205
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6206
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6207
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6208
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6209
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6210
PYO_35,56,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6211
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6178
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6179
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6180
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6181
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6182
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6183
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6184
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6185
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6186
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6187
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6188
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6189
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6190
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6191
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6192
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6193
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6194
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6195
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6196
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6197
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6198
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6199
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6200
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6201
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6202
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6203
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6204
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6205
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6206
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6207
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6208
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6209
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6210
PYO_36,57,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6211
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6178
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6179
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6180
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6181
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6182
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6183
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6184
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6185
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6186
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6187
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6188
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6189
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6190
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6191
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6192
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6193
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6194
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6195
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6196
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6197
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6198
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6199
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6200
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6201
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6202
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6203
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6204
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6205
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6206
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6207
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6208
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6209
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6210
PYO_37,58,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6211
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6178
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6179
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6180
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6181
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6182
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6183
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6184
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6185
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6186
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6187
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6188
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6189
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6190
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6191
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6192
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6193
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6194
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6195
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6196
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6197
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6198
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6199
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6200
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6201
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6202
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6203
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6204
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6205
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6206
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6207
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6208
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6209
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6210
PYO_38,59,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6211
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6178
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6179
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6180
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6181
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6182
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6183
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6184
PYO_39,60,6178;6179;6180;6181;6182;6183;6184;6185;6186;6187;6188;6189;6190;6191;6192;6193;6194;6195;6196;6197;6198;6199;6200;6201;6202;6203;6204;6205;6206;6207;6208;6209;6210;6211,6185
