source,target,source_type,target_type,edge_type
PYO_13,STR_0845,pyoverdine,strain,utilization
PYO_12,STR_0846,pyoverdine,strain,utilization
PYO_13,STR_0846,pyoverdine,strain,utilization
PYO_12,STR_0847,pyoverdine,strain,utilization
PYO_13,STR_0847,pyoverdine,strain,utilization
PYO_12,STR_0848,pyoverdine,strain,utilization
PYO_13,STR_0848,pyoverdine,strain,utilization
PYO_12,STR_0849,pyoverdine,strain,utilization
PYO_13,STR_0849,pyoverdine,strain,utilization
PYO_12,STR_0850,pyoverdine,strain,utilization
PYO_13,STR_0850,pyoverdine,strain,utilization
PYO_12,STR_0851,pyoverdine,strain,utilization
PYO_13,STR_0851,pyoverdine,strain,utilization
PYO_12,STR_0852,pyoverdine,strain,utilization
PYO_13,STR_0852,pyoverdine,strain,utilization
PYO_12,STR_0853,pyoverdine,strain,utilization
PYO_13,STR_0853,pyoverdine,strain,utilization
PYO_12,STR_0854,pyoverdine,strain,utilization
PYO_13,STR_0854,pyoverdine,strain,utilization
PYO_12,STR_0855,pyoverdine,strain,utilization
PYO_13,STR_0855,pyoverdine,strain,utilization
PYO_12,STR_0856,pyoverdine,strain,utilization
PYO_13,STR_0856,pyoverdine,strain,utilization
PYO_12,STR_0857,pyoverdine,strain,utilization
PYO_13,STR_0857,pyoverdine,strain,utilization
PYO_12,STR_0858,pyoverdine,strain,utilization
PYO_13,STR_0858,pyoverdine,strain,utilization
PYO_12,STR_0859,pyoverdine,strain,utilization
PYO_13,STR_0859,pyoverdine,strain,utilization
PYO_12,STR_0860,pyoverdine,strain,utilization
PYO_13,STR_0860,pyoverdine,strain,utilization
PYO_12,STR_0861,pyoverdine,strain,utilization
PYO_13,STR_0861,pyoverdine,strain,utilization
PYO_12,STR_0862,pyoverdine,strain,utilization
PYO_13,STR_0862,pyoverdine,strain,utilization
PYO_12,STR_0863,pyoverdine,strain,utilization
PYO_13,STR_0863,pyoverdine,strain,utilization
PYO_12,STR_0864,pyoverdine,strain,utilization
PYO_13,STR_0864,pyoverdine,strain,utilization
PYO_12,STR_0865,pyoverdine,strain,utilization
PYO_13,STR_0865,pyoverdine,strain,utilization
PYO_12,STR_0866,pyoverdine,strain,utilization
PYO_13,STR_0866,pyoverdine,strain,utilization
PYO_12,STR_0867,pyoverdine,strain,utilization
PYO_13,STR_0867,pyoverdine,strain,utilization
PYO_12,STR_0868,pyoverdine,strain,utilization
PYO_13,STR_0868,pyoverdine,strain,utilization
PYO_12,STR_0869,pyoverdine,strain,utilization
PYO_13,STR_0869,pyoverdine,strain,utilization
PYO_12,STR_0870,pyoverdine,strain,utilization
PYO_13,STR_0870,pyoverdine,strain,utilization
PYO_12,STR_0871,pyoverdine,strain,utilization
PYO_13,STR_0871,pyoverdine,strain,utilization
PYO_12,STR_0872,pyoverdine,strain,utilization
PYO_13,STR_0872,pyoverdine,strain,utilization
PYO_12,STR_0873,pyoverdine,strain,utilization
PYO_13,STR_0873,pyoverdine,strain,utilization
PYO_12,STR_0874,pyoverdine,strain,utilization
PYO_13,STR_0874,pyoverdine,strain,utilization
PYO_12,STR_0875,pyoverdine,strain,utilization
PYO_13,STR_0875,pyoverdine,strain,utilization
PYO_12,STR_0876,pyoverdine,strain,utilization
PYO_13,STR_0876,pyoverdine,strain,utilization
PYO_12,STR_0877,pyoverdine,strain,utilization
PYO_13,STR_0877,pyoverdine,strain,utilization
PYO_12,STR_0878,pyoverdine,strain,utilization
PYO_13,STR_0878,pyoverdine,strain,utilization
PYO_12,STR_0879,pyoverdine,strain,utilization
PYO_13,STR_0879,pyoverdine,strain,utilization
PYO_12,STR_0880,pyoverdine,strain,utilization
PYO_13,STR_0880,pyoverdine,strain,utilization
PYO_12,STR_0881,pyoverdine,strain,utilization
PYO_13,STR_0881,pyoverdine,strain,utilization
PYO_12,STR_0882,pyoverdine,strain,utilization
PYO_13,STR_0882,pyoverdine,strain,utilization
PYO_12,STR_0883,pyoverdine,strain,utilization
PYO_13,STR_0883,pyoverdine,strain,utilization
PYO_12,STR_0884,pyoverdine,strain,utilization
PYO_13,STR_0884,pyoverdine,strain,utilization
PYO_12,STR_0885,pyoverdine,strain,utilization
PYO_13,STR_0885,pyoverdine,strain,utilization
PYO_12,STR_0886,pyoverdine,strain,utilization
PYO_13,STR_0886,pyoverdine,strain,utilization
PYO_12,STR_0887,pyoverdine,strain,utilization
PYO_13,STR_0887,pyoverdine,strain,utilization
PYO_12,STR_0888,pyoverdine,strain,utilization
PYO_13,STR_0888,pyoverdine,strain,utilization
PYO_12,STR_0889,pyoverdine,strain,utilization
PYO_13,STR_0889,pyoverdine,strain,utilization
PYO_12,STR_0890,pyoverdine,strain,utilization
PYO_13,STR_0890,pyoverdine,strain,utilization
PYO_12,STR_0891,pyoverdine,strain,utilization
PYO_13,STR_0891,pyoverdine,strain,utilization
PYO_12,STR_0892,pyoverdine,strain,utilization
PYO_13,STR_0892,pyoverdine,strain,utilization
PYO_12,STR_0893,pyoverdine,strain,utilization
PYO_13,STR_0893,pyoverdine,strain,utilization
PYO_12,STR_0894,pyoverdine,strain,utilization
PYO_13,STR_0894,pyoverdine,strain,utilization
PYO_12,STR_0895,pyoverdine,strain,utilization
PYO_13,STR_0895,pyoverdine,strain,utilization
PYO_12,STR_0896,pyoverdine,strain,utilization
PYO_13,STR_0896,pyoverdine,strain,utilization
PYO_12,STR_0897,pyoverdine,strain,utilization
PYO_13,STR_0897,pyoverdine,strain,utilization
PYO_12,STR_0898,pyoverdine,strain,utilization
PYO_13,STR_0898,pyoverdine,strain,utilization
PYO_12,STR_0899,pyoverdine,strain,utilization
PYO_13,STR_0899,pyoverdine,strain,utilization
PYO_12,STR_0900,pyoverdine,strain,utilization
PYO_13,STR_0900,pyoverdine,strain,utilization
PYO_12,STR_0901,pyoverdine,strain,utilization
PYO_13,STR_0901,pyoverdine,strain,utilization
PYO_12,STR_0902,pyoverdine,strain,utilization
PYO_13,STR_0902,pyoverdine,strain,utilization
PYO_12,STR_0903,pyoverdine,strain,utilization
PYO_13,STR_0903,pyoverdine,strain,utilization
PYO_12,STR_0904,pyoverdine,strain,utilization
PYO_13,STR_0904,pyoverdine,strain,utilization
PYO_12,STR_0905,pyoverdine,strain,utilization
PYO_13,STR_0905,pyoverdine,strain,utilization
PYO_12,STR_0906,pyoverdine,strain,utilization
PYO_13,STR_0906,pyoverdine,strain,utilization
PYO_12,STR_0907,pyoverdine,strain,utilization
PYO_13,STR_0907,pyoverdine,strain,utilization
PYO_12,STR_0908,pyoverdine,strain,utilization
PYO_13,STR_0908,pyoverdine,strain,utilization
PYO_12,STR_0909,pyoverdine,strain,utilization
PYO_13,STR_0909,pyoverdine,strain,utilization
PYO_12,STR_0910,pyoverdine,strain,utilization
PYO_13,STR_0910,pyoverdine,strain,utilization
PYO_12,STR_0911,pyoverdine,strain,utilization
PYO_13,STR_0911,pyoverdine,strain,utilization
PYO_12,STR_0912,pyoverdine,strain,utilization
PYO_13,STR_0912,pyoverdine,strain,utilization
PYO_12,STR_0913,pyoverdine,strain,utilization
PYO_13,STR_0913,pyoverdine,strain,utilization
PYO_12,STR_0914,pyoverdine,strain,utilization
PYO_13,STR_0914,pyoverdine,strain,utilization
PYO_12,STR_0915,pyoverdine,strain,utilization
PYO_13,STR_0915,pyoverdine,strain,utilization
PYO_12,STR_0916,pyoverdine,strain,utilization
PYO_13,STR_0916,pyoverdine,strain,utilization
PYO_12,STR_0917,pyoverdine,strain,utilization
PYO_13,STR_0917,pyoverdine,strain,utilization
PYO_12,STR_0918,pyoverdine,strain,utilization
PYO_13,STR_0918,pyoverdine,strain,utilization
PYO_12,STR_0919,pyoverdine,strain,utilization
PYO_13,STR_0919,pyoverdine,strain,utilization
PYO_12,STR_0920,pyoverdine,strain,utilization
PYO_13,STR_0920,pyoverdine,strain,utilization
PYO_12,STR_0921,pyoverdine,strain,utilization
PYO_13,STR_0921,pyoverdine,strain,utilization
PYO_12,STR_0922,pyoverdine,strain,utilization
PYO_13,STR_0922,pyoverdine,strain,utilization
PYO_12,STR_0923,pyoverdine,strain,utilization
PYO_13,STR_0923,pyoverdine,strain,utilization
PYO_12,STR_0924,pyoverdine,strain,utilization
PYO_13,STR_0924,pyoverdine,strain,utilization
PYO_12,STR_0925,pyoverdine,strain,utilization
PYO_13,STR_0925,pyoverdine,strain,utilization
PYO_12,STR_0926,pyoverdine,strain,utilization
PYO_13,STR_0926,pyoverdine,strain,utilization
PYO_12,STR_0927,pyoverdine,strain,utilization
PYO_13,STR_0927,pyoverdine,strain,utilization
PYO_12,STR_0928,pyoverdine,strain,utilization
PYO_13,STR_0928,pyoverdine,strain,utilization
PYO_12,STR_0929,pyoverdine,strain,utilization
PYO_13,STR_0929,pyoverdine,strain,utilization
PYO_12,STR_0930,pyoverdine,strain,utilization
PYO_13,STR_0930,pyoverdine,strain,utilization
PYO_12,STR_0931,pyoverdine,strain,utilization
PYO_13,STR_0931,pyoverdine,strain,utilization
PYO_12,STR_0932,pyoverdine,strain,utilization
PYO_13,STR_0932,pyoverdine,strain,utilization
PYO_12,STR_0933,pyoverdine,strain,utilization
PYO_13,STR_0933,pyoverdine,strain,utilization
PYO_12,STR_0934,pyoverdine,strain,utilization
PYO_13,STR_0934,pyoverdine,strain,utilization
PYO_12,STR_0935,pyoverdine,strain,utilization
PYO_13,STR_0935,pyoverdine,strain,utilization
PYO_12,STR_0936,pyoverdine,strain,utilization
PYO_13,STR_0936,pyoverdine,strain,utilization
PYO_12,STR_0937,pyoverdine,strain,utilization
PYO_13,STR_0937,pyoverdine,strain,utilization
PYO_12,STR_0938,pyoverdine,strain,utilization
PYO_13,STR_0938,pyoverdine,strain,utilization
PYO_12,STR_0939,pyoverdine,strain,utilization
PYO_13,STR_0939,pyoverdine,strain,utilization
PYO_12,STR_0940,pyoverdine,strain,utilization
PYO_13,STR_0940,pyoverdine,strain,utilization
PYO_12,STR_0941,pyoverdine,strain,utilization
PYO_13,STR_0941,pyoverdine,strain,utilization
PYO_12,STR_0942,pyoverdine,strain,utilization
PYO_13,STR_0942,pyoverdine,strain,utilization
PYO_12,STR_0943,pyoverdine,strain,utilization
PYO_13,STR_0943,pyoverdine,strain,utilization
PYO_12,STR_0944,pyoverdine,strain,utilization
PYO_13,STR_0944,pyoverdine,strain,utilization
PYO_12,STR_0945,pyoverdine,strain,utilization
PYO_13,STR_0945,pyoverdine,strain,utilization
PYO_12,STR_0946,pyoverdine,strain,utilization
PYO_13,STR_0946,pyoverdine,strain,utilization
PYO_12,STR_0947,pyoverdine,strain,utilization
PYO_13,STR_0947,pyoverdine,strain,utilization
PYO_12,STR_0948,pyoverdine,strain,utilization
PYO_13,STR_0948,pyoverdine,strain,utilization
PYO_12,STR_0949,pyoverdine,strain,utilization
PYO_13,STR_0949,pyoverdine,strain,utilization
PYO_12,STR_0950,pyoverdine,strain,utilization
PYO_13,STR_0950,pyoverdine,strain,utilization
PYO_12,STR_0951,pyoverdine,strain,utilization
PYO_13,STR_0951,pyoverdine,strain,utilization
PYO_06,STR_0952,pyoverdine,strain,utilization
PYO_07,STR_0952,pyoverdine,strain,utilization
PYO_08,STR_0952,pyoverdine,strain,utilization
PYO_49,STR_0952,pyoverdine,strain,utilization
PYO_12,STR_0953,pyoverdine,strain,utilization
PYO_13,STR_0953,pyoverdine,strain,utilization
PYO_12,STR_0954,pyoverdine,strain,utilization
PYO_13,STR_0954,pyoverdine,strain,utilization
PYO_06,STR_0955,pyoverdine,strain,utilization
PYO_07,STR_0955,pyoverdine,strain,utilization
PYO_08,STR_0955,pyoverdine,strain,utilization
PYO_14,STR_0955,pyoverdine,strain,utilization
PYO_15,STR_0955,pyoverdine,strain,utilization
PYO_16,STR_0955,pyoverdine,strain,utilization
PYO_17,STR_0955,pyoverdine,strain,utilization
PYO_18,STR_0955,pyoverdine,strain,utilization
PYO_19,STR_0955,pyoverdine,strain,utilization
PYO_20,STR_0955,pyoverdine,strain,utilization
PYO_49,STR_0955,pyoverdine,strain,utilization
PYO_21,STR_0956,pyoverdine,strain,utilization
PYO_22,STR_0956,pyoverdine,strain,utilization
PYO_23,STR_0956,pyoverdine,strain,utilization
PYO_24,STR_0956,pyoverdine,strain,utilization
PYO_25,STR_0956,pyoverdine,strain,utilization
PYO_26,STR_0956,pyoverdine,strain,utilization
PYO_27,STR_0956,pyoverdine,strain,utilization
PYO_28,STR_0956,pyoverdine,strain,utilization
PYO_90,STR_0956,pyoverdine,strain,utilization
PYO_91,STR_0956,pyoverdine,strain,utilization
PYO_92,STR_0956,pyoverdine,strain,utilization
PYO_93,STR_0956,pyoverdine,strain,utilization
PYO_04,STR_0957,pyoverdine,strain,utilization
PYO_05,STR_0957,pyoverdine,strain,utilization
PYO_21,STR_0958,pyoverdine,strain,utilization
PYO_22,STR_0958,pyoverdine,strain,utilization
PYO_23,STR_0958,pyoverdine,strain,utilization
PYO_24,STR_0958,pyoverdine,strain,utilization
PYO_25,STR_0958,pyoverdine,strain,utilization
PYO_26,STR_0958,pyoverdine,strain,utilization
PYO_27,STR_0958,pyoverdine,strain,utilization
PYO_28,STR_0958,pyoverdine,strain,utilization
PYO_58,STR_0958,pyoverdine,strain,utilization
PYO_59,STR_0958,pyoverdine,strain,utilization
PYO_60,STR_0958,pyoverdine,strain,utilization
PYO_61,STR_0958,pyoverdine,strain,utilization
PYO_62,STR_0958,pyoverdine,strain,utilization
PYO_63,STR_0958,pyoverdine,strain,utilization
PYO_64,STR_0958,pyoverdine,strain,utilization
PYO_65,STR_0958,pyoverdine,strain,utilization
PYO_14,STR_0959,pyoverdine,strain,utilization
PYO_15,STR_0959,pyoverdine,strain,utilization
PYO_16,STR_0959,pyoverdine,strain,utilization
PYO_17,STR_0959,pyoverdine,strain,utilization
PYO_18,STR_0959,pyoverdine,strain,utilization
PYO_19,STR_0959,pyoverdine,strain,utilization
PYO_20,STR_0959,pyoverdine,strain,utilization
PYO_30,STR_0959,pyoverdine,strain,utilization
PYO_31,STR_0959,pyoverdine,strain,utilization
PYO_21,STR_0960,pyoverdine,strain,utilization
PYO_22,STR_0960,pyoverdine,strain,utilization
PYO_23,STR_0960,pyoverdine,strain,utilization
PYO_24,STR_0960,pyoverdine,strain,utilization
PYO_25,STR_0960,pyoverdine,strain,utilization
PYO_26,STR_0960,pyoverdine,strain,utilization
PYO_27,STR_0960,pyoverdine,strain,utilization
PYO_28,STR_0960,pyoverdine,strain,utilization
PYO_90,STR_0960,pyoverdine,strain,utilization
PYO_91,STR_0960,pyoverdine,strain,utilization
PYO_92,STR_0960,pyoverdine,strain,utilization
PYO_93,STR_0960,pyoverdine,strain,utilization
PYO_14,STR_0961,pyoverdine,strain,utilization
PYO_15,STR_0961,pyoverdine,strain,utilization
PYO_16,STR_0961,pyoverdine,strain,utilization
PYO_17,STR_0961,pyoverdine,strain,utilization
PYO_18,STR_0961,pyoverdine,strain,utilization
PYO_19,STR_0961,pyoverdine,strain,utilization
PYO_20,STR_0961,pyoverdine,strain,utilization
PYO_50,STR_0961,pyoverdine,strain,utilization
PYO_51,STR_0961,pyoverdine,strain,utilization
PYO_52,STR_0961,pyoverdine,strain,utilization
PYO_14,STR_0962,pyoverdine,strain,utilization
PYO_15,STR_0962,pyoverdine,strain,utilization
PYO_16,STR_0962,pyoverdine,strain,utilization
PYO_17,STR_0962,pyoverdine,strain,utilization
PYO_18,STR_0962,pyoverdine,strain,utilization
PYO_19,STR_0962,pyoverdine,strain,utilization
PYO_20,STR_0962,pyoverdine,strain,utilization
PYO_12,STR_0963,pyoverdine,strain,utilization
PYO_13,STR_0963,pyoverdine,strain,utilization
PYO_21,STR_0963,pyoverdine,strain,utilization
PYO_22,STR_0963,pyoverdine,strain,utilization
PYO_23,STR_0963,pyoverdine,strain,utilization
PYO_24,STR_0963,pyoverdine,strain,utilization
PYO_25,STR_0963,pyoverdine,strain,utilization
PYO_26,STR_0963,pyoverdine,strain,utilization
PYO_27,STR_0963,pyoverdine,strain,utilization
PYO_28,STR_0963,pyoverdine,strain,utilization
PYO_12,STR_0964,pyoverdine,strain,utilization
PYO_13,STR_0964,pyoverdine,strain,utilization
PYO_21,STR_0964,pyoverdine,strain,utilization
PYO_22,STR_0964,pyoverdine,strain,utilization
PYO_23,STR_0964,pyoverdine,strain,utilization
PYO_24,STR_0964,pyoverdine,strain,utilization
PYO_25,STR_0964,pyoverdine,strain,utilization
PYO_26,STR_0964,pyoverdine,strain,utilization
PYO_27,STR_0964,pyoverdine,strain,utilization
PYO_28,STR_0964,pyoverdine,strain,utilization
PYO_12,STR_0965,pyoverdine,strain,utilization
PYO_13,STR_0965,pyoverdine,strain,utilization
PYO_12,STR_0966,pyoverdine,strain,utilization
PYO_13,STR_0966,pyoverdine,strain,utilization
PYO_12,STR_0967,pyoverdine,strain,utilization
PYO_13,STR_0967,pyoverdine,strain,utilization
PYO_21,STR_0967,pyoverdine,strain,utilization
PYO_22,STR_0967,pyoverdine,strain,utilization
PYO_23,STR_0967,pyoverdine,strain,utilization
PYO_24,STR_0967,pyoverdine,strain,utilization
PYO_25,STR_0967,pyoverdine,strain,utilization
PYO_26,STR_0967,pyoverdine,strain,utilization
PYO_27,STR_0967,pyoverdine,strain,utilization
PYO_28,STR_0967,pyoverdine,strain,utilization
PYO_12,STR_0968,pyoverdine,strain,utilization
PYO_13,STR_0968,pyoverdine,strain,utilization
PYO_21,STR_0969,pyoverdine,strain,utilization
PYO_22,STR_0969,pyoverdine,strain,utilization
PYO_23,STR_0969,pyoverdine,strain,utilization
PYO_24,STR_0969,pyoverdine,strain,utilization
PYO_25,STR_0969,pyoverdine,strain,utilization
PYO_26,STR_0969,pyoverdine,strain,utilization
PYO_27,STR_0969,pyoverdine,strain,utilization
PYO_28,STR_0969,pyoverdine,strain,utilization
PYO_90,STR_0969,pyoverdine,strain,utilization
PYO_91,STR_0969,pyoverdine,strain,utilization
PYO_92,STR_0969,pyoverdine,strain,utilization
PYO_93,STR_0969,pyoverdine,strain,utilization
PYO_12,STR_0970,pyoverdine,strain,utilization
PYO_13,STR_0970,pyoverdine,strain,utilization
PYO_14,STR_0970,pyoverdine,strain,utilization
PYO_15,STR_0970,pyoverdine,strain,utilization
PYO_16,STR_0970,pyoverdine,strain,utilization
PYO_17,STR_0970,pyoverdine,strain,utilization
PYO_18,STR_0970,pyoverdine,strain,utilization
PYO_19,STR_0970,pyoverdine,strain,utilization
PYO_20,STR_0970,pyoverdine,strain,utilization
PYO_32,STR_0970,pyoverdine,strain,utilization
PYO_33,STR_0970,pyoverdine,strain,utilization
PYO_34,STR_0970,pyoverdine,strain,utilization
PYO_35,STR_0970,pyoverdine,strain,utilization
PYO_36,STR_0970,pyoverdine,strain,utilization
PYO_37,STR_0970,pyoverdine,strain,utilization
PYO_38,STR_0970,pyoverdine,strain,utilization
PYO_39,STR_0970,pyoverdine,strain,utilization
PYO_40,STR_0970,pyoverdine,strain,utilization
PYO_41,STR_0970,pyoverdine,strain,utilization
PYO_42,STR_0970,pyoverdine,strain,utilization
PYO_43,STR_0970,pyoverdine,strain,utilization
PYO_44,STR_0970,pyoverdine,strain,utilization
PYO_45,STR_0970,pyoverdine,strain,utilization
PYO_50,STR_0970,pyoverdine,strain,utilization
PYO_51,STR_0970,pyoverdine,strain,utilization
PYO_52,STR_0970,pyoverdine,strain,utilization
PYO_12,STR_0971,pyoverdine,strain,utilization
PYO_13,STR_0971,pyoverdine,strain,utilization
PYO_14,STR_0971,pyoverdine,strain,utilization
PYO_15,STR_0971,pyoverdine,strain,utilization
PYO_16,STR_0971,pyoverdine,strain,utilization
PYO_17,STR_0971,pyoverdine,strain,utilization
PYO_18,STR_0971,pyoverdine,strain,utilization
PYO_19,STR_0971,pyoverdine,strain,utilization
PYO_20,STR_0971,pyoverdine,strain,utilization
PYO_32,STR_0971,pyoverdine,strain,utilization
PYO_33,STR_0971,pyoverdine,strain,utilization
PYO_34,STR_0971,pyoverdine,strain,utilization
PYO_35,STR_0971,pyoverdine,strain,utilization
PYO_36,STR_0971,pyoverdine,strain,utilization
PYO_37,STR_0971,pyoverdine,strain,utilization
PYO_38,STR_0971,pyoverdine,strain,utilization
PYO_39,STR_0971,pyoverdine,strain,utilization
PYO_40,STR_0971,pyoverdine,strain,utilization
PYO_41,STR_0971,pyoverdine,strain,utilization
PYO_42,STR_0971,pyoverdine,strain,utilization
PYO_43,STR_0971,pyoverdine,strain,utilization
PYO_44,STR_0971,pyoverdine,strain,utilization
PYO_45,STR_0971,pyoverdine,strain,utilization
PYO_90,STR_0971,pyoverdine,strain,utilization
PYO_91,STR_0971,pyoverdine,strain,utilization
PYO_92,STR_0971,pyoverdine,strain,utilization
PYO_93,STR_0971,pyoverdine,strain,utilization
PYO_06,STR_0972,pyoverdine,strain,utilization
PYO_07,STR_0972,pyoverdine,strain,utilization
PYO_08,STR_0972,pyoverdine,strain,utilization
PYO_12,STR_0973,pyoverdine,strain,utilization
PYO_13,STR_0973,pyoverdine,strain,utilization
PYO_12,STR_0974,pyoverdine,strain,utilization
PYO_13,STR_0974,pyoverdine,strain,utilization
PYO_14,STR_0974,pyoverdine,strain,utilization
PYO_15,STR_0974,pyoverdine,strain,utilization
PYO_16,STR_0974,pyoverdine,strain,utilization
PYO_17,STR_0974,pyoverdine,strain,utilization
PYO_18,STR_0974,pyoverdine,strain,utilization
PYO_19,STR_0974,pyoverdine,strain,utilization
PYO_20,STR_0974,pyoverdine,strain,utilization
PYO_21,STR_0974,pyoverdine,strain,utilization
PYO_22,STR_0974,pyoverdine,strain,utilization
PYO_23,STR_0974,pyoverdine,strain,utilization
PYO_24,STR_0974,pyoverdine,strain,utilization
PYO_25,STR_0974,pyoverdine,strain,utilization
PYO_26,STR_0974,pyoverdine,strain,utilization
PYO_27,STR_0974,pyoverdine,strain,utilization
PYO_28,STR_0974,pyoverdine,strain,utilization
PYO_32,STR_0974,pyoverdine,strain,utilization
PYO_33,STR_0974,pyoverdine,strain,utilization
PYO_34,STR_0974,pyoverdine,strain,utilization
PYO_35,STR_0974,pyoverdine,strain,utilization
PYO_36,STR_0974,pyoverdine,strain,utilization
PYO_37,STR_0974,pyoverdine,strain,utilization
PYO_38,STR_0974,pyoverdine,strain,utilization
PYO_39,STR_0974,pyoverdine,strain,utilization
PYO_40,STR_0974,pyoverdine,strain,utilization
PYO_41,STR_0974,pyoverdine,strain,utilization
PYO_42,STR_0974,pyoverdine,strain,utilization
PYO_43,STR_0974,pyoverdine,strain,utilization
PYO_44,STR_0974,pyoverdine,strain,utilization
PYO_45,STR_0974,pyoverdine,strain,utilization
PYO_46,STR_0974,pyoverdine,strain,utilization
PYO_50,STR_0974,pyoverdine,strain,utilization
PYO_51,STR_0974,pyoverdine,strain,utilization
PYO_52,STR_0974,pyoverdine,strain,utilization
PYO_90,STR_0974,pyoverdine,strain,utilization
PYO_91,STR_0974,pyoverdine,strain,utilization
PYO_92,STR_0974,pyoverdine,strain,utilization
PYO_93,STR_0974,pyoverdine,strain,utilization
PYO_06,STR_0975,pyoverdine,strain,utilization
PYO_07,STR_0975,pyoverdine,strain,utilization
PYO_08,STR_0975,pyoverdine,strain,utilization
PYO_21,STR_0976,pyoverdine,strain,utilization
PYO_22,STR_0976,pyoverdine,strain,utilization
PYO_23,STR_0976,pyoverdine,strain,utilization
PYO_24,STR_0976,pyoverdine,strain,utilization
PYO_25,STR_0976,pyoverdine,strain,utilization
PYO_26,STR_0976,pyoverdine,strain,utilization
PYO_27,STR_0976,pyoverdine,strain,utilization
PYO_28,STR_0976,pyoverdine,strain,utilization
PYO_21,STR_0977,pyoverdine,strain,utilization
PYO_22,STR_0977,pyoverdine,strain,utilization
PYO_23,STR_0977,pyoverdine,strain,utilization
PYO_24,STR_0977,pyoverdine,strain,utilization
PYO_25,STR_0977,pyoverdine,strain,utilization
PYO_26,STR_0977,pyoverdine,strain,utilization
PYO_27,STR_0977,pyoverdine,strain,utilization
PYO_28,STR_0977,pyoverdine,strain,utilization
PYO_12,STR_0978,pyoverdine,strain,utilization
PYO_13,STR_0978,pyoverdine,strain,utilization
PYO_21,STR_0978,pyoverdine,strain,utilization
PYO_22,STR_0978,pyoverdine,strain,utilization
PYO_23,STR_0978,pyoverdine,strain,utilization
PYO_24,STR_0978,pyoverdine,strain,utilization
PYO_25,STR_0978,pyoverdine,strain,utilization
PYO_26,STR_0978,pyoverdine,strain,utilization
PYO_27,STR_0978,pyoverdine,strain,utilization
PYO_28,STR_0978,pyoverdine,strain,utilization
PYO_12,STR_0979,pyoverdine,strain,utilization
PYO_13,STR_0979,pyoverdine,strain,utilization
PYO_21,STR_0980,pyoverdine,strain,utilization
PYO_22,STR_0980,pyoverdine,strain,utilization
PYO_23,STR_0980,pyoverdine,strain,utilization
PYO_24,STR_0980,pyoverdine,strain,utilization
PYO_25,STR_0980,pyoverdine,strain,utilization
PYO_26,STR_0980,pyoverdine,strain,utilization
PYO_27,STR_0980,pyoverdine,strain,utilization
PYO_28,STR_0980,pyoverdine,strain,utilization
PYO_90,STR_0980,pyoverdine,strain,utilization
PYO_91,STR_0980,pyoverdine,strain,utilization
PYO_92,STR_0980,pyoverdine,strain,utilization
PYO_93,STR_0980,pyoverdine,strain,utilization
PYO_21,STR_0981,pyoverdine,strain,utilization
PYO_22,STR_0981,pyoverdine,strain,utilization
PYO_23,STR_0981,pyoverdine,strain,utilization
PYO_24,STR_0981,pyoverdine,strain,utilization
PYO_25,STR_0981,pyoverdine,strain,utilization
PYO_26,STR_0981,pyoverdine,strain,utilization
PYO_27,STR_0981,pyoverdine,strain,utilization
PYO_28,STR_0981,pyoverdine,strain,utilization
PYO_90,STR_0981,pyoverdine,strain,utilization
PYO_91,STR_0981,pyoverdine,strain,utilization
PYO_92,STR_0981,pyoverdine,strain,utilization
PYO_93,STR_0981,pyoverdine,strain,utilization
PYO_21,STR_0982,pyoverdine,strain,utilization
PYO_22,STR_0982,pyoverdine,strain,utilization
PYO_23,STR_0982,pyoverdine,strain,utilization
PYO_24,STR_0982,pyoverdine,strain,utilization
PYO_25,STR_0982,pyoverdine,strain,utilization
PYO_26,STR_0982,pyoverdine,strain,utilization
PYO_27,STR_0982,pyoverdine,strain,utilization
PYO_28,STR_0982,pyoverdine,strain,utilization
PYO_90,STR_0982,pyoverdine,strain,utilization
PYO_91,STR_0982,pyoverdine,strain,utilization
PYO_92,STR_0982,pyoverdine,strain,utilization
PYO_93,STR_0982,pyoverdine,strain,utilization
PYO_21,STR_0983,pyoverdine,strain,utilization
PYO_22,STR_0983,pyoverdine,strain,utilization
PYO_23,STR_0983,pyoverdine,strain,utilization
PYO_24,STR_0983,pyoverdine,strain,utilization
PYO_25,STR_0983,pyoverdine,strain,utilization
PYO_26,STR_0983,pyoverdine,strain,utilization
PYO_27,STR_0983,pyoverdine,strain,utilization
PYO_28,STR_0983,pyoverdine,strain,utilization
PYO_90,STR_0983,pyoverdine,strain,utilization
PYO_91,STR_0983,pyoverdine,strain,utilization
PYO_92,STR_0983,pyoverdine,strain,utilization
PYO_93,STR_0983,pyoverdine,strain,utilization
PYO_21,STR_0984,pyoverdine,strain,utilization
PYO_22,STR_0984,pyoverdine,strain,utilization
PYO_23,STR_0984,pyoverdine,strain,utilization
PYO_24,STR_0984,pyoverdine,strain,utilization
PYO_25,STR_0984,pyoverdine,strain,utilization
PYO_26,STR_0984,pyoverdine,strain,utilization
PYO_27,STR_0984,pyoverdine,strain,utilization
PYO_28,STR_0984,pyoverdine,strain,utilization
PYO_90,STR_0984,pyoverdine,strain,utilization
PYO_91,STR_0984,pyoverdine,strain,utilization
PYO_92,STR_0984,pyoverdine,strain,utilization
PYO_93,STR_0984,pyoverdine,strain,utilization
PYO_21,STR_0985,pyoverdine,strain,utilization
