source,target,source_type,target_type,edge_type
PYO_40,FG_075,pyoverdine,functional_group,utilization
PYO_41,FG_075,pyoverdine,functional_group,utilization
PYO_42,FG_075,pyoverdine,functional_group,utilization
PYO_43,FG_075,pyoverdine,functional_group,utilization
PYO_44,FG_075,pyoverdine,functional_group,utilization
PYO_45,FG_075,pyoverdine,functional_group,utilization
PYO_46,FG_075,pyoverdine,functional_group,utilization
PYO_50,FG_075,pyoverdine,functional_group,utilization
PYO_51,FG_075,pyoverdine,functional_group,utilization
PYO_52,FG_075,pyoverdine,functional_group,utilization
PYO_90,FG_075,pyoverdine,functional_group,utilization
PYO_91,FG_075,pyoverdine,functional_group,utilization
PYO_92,FG_075,pyoverdine,functional_group,utilization
PYO_93,FG_075,pyoverdine,functional_group,utilization
PYO_73,FG_076,pyoverdine,functional_group,utilization
PYO_74,FG_076,pyoverdine,functional_group,utilization
PYO_75,FG_076,pyoverdine,functional_group,utilization
PYO_04,FG_077,pyoverdine,functional_group,utilization
PYO_05,FG_077,pyoverdine,functional_group,utilization
PYO_12,FG_077,pyoverdine,functional_group,utilization
PYO_13,FG_077,pyoverdine,functional_group,utilization
PYO_14,FG_077,pyoverdine,functional_group,utilization
PYO_15,FG_077,pyoverdine,functional_group,utilization
PYO_16,FG_077,pyoverdine,functional_group,utilization
PYO_17,FG_077,pyoverdine,functional_group,utilization
PYO_18,FG_077,pyoverdine,functional_group,utilization
PYO_19,FG_077,pyoverdine,functional_group,utilization
PYO_20,FG_077,pyoverdine,functional_group,utilization
PYO_32,FG_077,pyoverdine,functional_group,utilization
PYO_33,FG_077,pyoverdine,functional_group,utilization
PYO_34,FG_077,pyoverdine,functional_group,utilization
PYO_35,FG_077,pyoverdine,functional_group,utilization
PYO_36,FG_077,pyoverdine,functional_group,utilization
PYO_37,FG_077,pyoverdine,functional_group,utilization
PYO_38,FG_077,pyoverdine,functional_group,utilization
PYO_39,FG_077,pyoverdine,functional_group,utilization
PYO_40,FG_077,pyoverdine,functional_group,utilization
PYO_41,FG_077,pyoverdine,functional_group,utilization
PYO_42,FG_077,pyoverdine,functional_group,utilization
PYO_43,FG_077,pyoverdine,functional_group,utilization
PYO_44,FG_077,pyoverdine,functional_group,utilization
PYO_45,FG_077,pyoverdine,functional_group,utilization
PYO_12,FG_078,pyoverdine,functional_group,utilization
PYO_13,FG_078,pyoverdine,functional_group,utilization
PYO_14,FG_078,pyoverdine,functional_group,utilization
PYO_15,FG_078,pyoverdine,functional_group,utilization
PYO_16,FG_078,pyoverdine,functional_group,utilization
PYO_17,FG_078,pyoverdine,functional_group,utilization
PYO_18,FG_078,pyoverdine,functional_group,utilization
PYO_19,FG_078,pyoverdine,functional_group,utilization
PYO_20,FG_078,pyoverdine,functional_group,utilization
PYO_21,FG_078,pyoverdine,functional_group,utilization
PYO_22,FG_078,pyoverdine,functional_group,utilization
PYO_23,FG_078,pyoverdine,functional_group,utilization
PYO_24,FG_078,pyoverdine,functional_group,utilization
PYO_25,FG_078,pyoverdine,functional_group,utilization
PYO_26,FG_078,pyoverdine,functional_group,utilization
PYO_27,FG_078,pyoverdine,functional_group,utilization
PYO_28,FG_078,pyoverdine,functional_group,utilization
PYO_50,FG_078,pyoverdine,functional_group,utilization
PYO_51,FG_078,pyoverdine,functional_group,utilization
PYO_52,FG_078,pyoverdine,functional_group,utilization
PYO_90,FG_078,pyoverdine,functional_group,utilization
PYO_91,FG_078,pyoverdine,functional_group,utilization
PYO_92,FG_078,pyoverdine,functional_group,utilization
PYO_93,FG_078,pyoverdine,functional_group,utilization
PYO_12,FG_079,pyoverdine,functional_group,utilization
PYO_13,FG_079,pyoverdine,functional_group,utilization
PYO_14,FG_079,pyoverdine,functional_group,utilization
PYO_15,FG_079,pyoverdine,functional_group,utilization
PYO_16,FG_079,pyoverdine,functional_group,utilization
PYO_17,FG_079,pyoverdine,functional_group,utilization
PYO_18,FG_079,pyoverdine,functional_group,utilization
PYO_19,FG_079,pyoverdine,functional_group,utilization
PYO_20,FG_079,pyoverdine,functional_group,utilization
PYO_32,FG_079,pyoverdine,functional_group,utilization
PYO_33,FG_079,pyoverdine,functional_group,utilization
PYO_34,FG_079,pyoverdine,functional_group,utilization
PYO_35,FG_079,pyoverdine,functional_group,utilization
PYO_36,FG_079,pyoverdine,functional_group,utilization
PYO_37,FG_079,pyoverdine,functional_group,utilization
PYO_38,FG_079,pyoverdine,functional_group,utilization
PYO_39,FG_079,pyoverdine,functional_group,utilization
PYO_40,FG_079,pyoverdine,functional_group,utilization
PYO_41,FG_079,pyoverdine,functional_group,utilization
PYO_42,FG_079,pyoverdine,functional_group,utilization
PYO_43,FG_079,pyoverdine,functional_group,utilization
PYO_44,FG_079,pyoverdine,functional_group,utilization
PYO_45,FG_079,pyoverdine,functional_group,utilization
PYO_90,FG_079,pyoverdine,functional_group,utilization
PYO_91,FG_079,pyoverdine,functional_group,utilization
PYO_92,FG_079,pyoverdine,functional_group,utilization
PYO_93,FG_079,pyoverdine,functional_group,utilization
PYO_12,FG_080,pyoverdine,functional_group,utilization
PYO_13,FG_080,pyoverdine,functional_group,utilization
PYO_14,FG_080,pyoverdine,functional_group,utilization
PYO_15,FG_080,pyoverdine,functional_group,utilization
PYO_16,FG_080,pyoverdine,functional_group,utilization
PYO_17,FG_080,pyoverdine,functional_group,utilization
PYO_18,FG_080,pyoverdine,functional_group,utilization
PYO_19,FG_080,pyoverdine,functional_group,utilization
PYO_20,FG_080,pyoverdine,functional_group,utilization
PYO_32,FG_080,pyoverdine,functional_group,utilization
PYO_33,FG_080,pyoverdine,functional_group,utilization
PYO_34,FG_080,pyoverdine,functional_group,utilization
PYO_35,FG_080,pyoverdine,functional_group,utilization
PYO_36,FG_080,pyoverdine,functional_group,utilization
PYO_37,FG_080,pyoverdine,functional_group,utilization
PYO_38,FG_080,pyoverdine,functional_group,utilization
PYO_39,FG_080,pyoverdine,functional_group,utilization
PYO_40,FG_080,pyoverdine,functional_group,utilization
PYO_41,FG_080,pyoverdine,functional_group,utilization
PYO_42,FG_080,pyoverdine,functional_group,utilization
PYO_43,FG_080,pyoverdine,functional_group,utilization
PYO_44,FG_080,pyoverdine,functional_group,utilization
PYO_45,FG_080,pyoverdine,functional_group,utilization
PYO_50,FG_080,pyoverdine,functional_group,utilization
PYO_51,FG_080,pyoverdine,functional_group,utilization
PYO_52,FG_080,pyoverdine,functional_group,utilization
PYO_81,FG_080,pyoverdine,functional_group,utilization
PYO_82,FG_080,pyoverdine,functional_group,utilization
PYO_83,FG_080,pyoverdine,functional_group,utilization
PYO_90,FG_080,pyoverdine,functional_group,utilization
PYO_91,FG_080,pyoverdine,functional_group,utilization
PYO_92,FG_080,pyoverdine,functional_group,utilization
PYO_93,FG_080,pyoverdine,functional_group,utilization
PYO_12,FG_081,pyoverdine,functional_group,utilization
PYO_13,FG_081,pyoverdine,functional_group,utilization
PYO_14,FG_081,pyoverdine,functional_group,utilization
PYO_15,FG_081,pyoverdine,functional_group,utilization
PYO_16,FG_081,pyoverdine,functional_group,utilization
PYO_17,FG_081,pyoverdine,functional_group,utilization
PYO_18,FG_081,pyoverdine,functional_group,utilization
PYO_19,FG_081,pyoverdine,functional_group,utilization
PYO_20,FG_081,pyoverdine,functional_group,utilization
PYO_32,FG_081,pyoverdine,functional_group,utilization
PYO_33,FG_081,pyoverdine,functional_group,utilization
PYO_34,FG_081,pyoverdine,functional_group,utilization
PYO_35,FG_081,pyoverdine,functional_group,utilization
PYO_36,FG_081,pyoverdine,functional_group,utilization
PYO_37,FG_081,pyoverdine,functional_group,utilization
PYO_38,FG_081,pyoverdine,functional_group,utilization
PYO_39,FG_081,pyoverdine,functional_group,utilization
PYO_40,FG_081,pyoverdine,functional_group,utilization
PYO_41,FG_081,pyoverdine,functional_group,utilization
PYO_42,FG_081,pyoverdine,functional_group,utilization
PYO_43,FG_081,pyoverdine,functional_group,utilization
PYO_44,FG_081,pyoverdine,functional_group,utilization
PYO_45,FG_081,pyoverdine,functional_group,utilization
PYO_50,FG_081,pyoverdine,functional_group,utilization
PYO_51,FG_081,pyoverdine,functional_group,utilization
PYO_52,FG_081,pyoverdine,functional_group,utilization
PYO_90,FG_081,pyoverdine,functional_group,utilization
PYO_91,FG_081,pyoverdine,functional_group,utilization
PYO_92,FG_081,pyoverdine,functional_group,utilization
PYO_93,FG_081,pyoverdine,functional_group,utilization
PYO_12,FG_082,pyoverdine,functional_group,utilization
PYO_13,FG_082,pyoverdine,functional_group,utilization
PYO_14,FG_082,pyoverdine,functional_group,utilization
PYO_15,FG_082,pyoverdine,functional_group,utilization
PYO_16,FG_082,pyoverdine,functional_group,utilization
PYO_17,FG_082,pyoverdine,functional_group,utilization
PYO_18,FG_082,pyoverdine,functional_group,utilization
PYO_19,FG_082,pyoverdine,functional_group,utilization
PYO_20,FG_082,pyoverdine,functional_group,utilization
PYO_50,FG_082,pyoverdine,functional_group,utilization
PYO_51,FG_082,pyoverdine,functional_group,utilization
PYO_52,FG_082,pyoverdine,functional_group,utilization
PYO_90,FG_082,pyoverdine,functional_group,utilization
PYO_91,FG_082,pyoverdine,functional_group,utilization
PYO_92,FG_082,pyoverdine,functional_group,utilization
PYO_93,FG_082,pyoverdine,functional_group,utilization
PYO_12,FG_083,pyoverdine,functional_group,utilization
PYO_13,FG_083,pyoverdine,functional_group,utilization
PYO_32,FG_083,pyoverdine,functional_group,utilization
PYO_33,FG_083,pyoverdine,functional_group,utilization
PYO_34,FG_083,pyoverdine,functional_group,utilization
PYO_35,FG_083,pyoverdine,functional_group,utilization
PYO_36,FG_083,pyoverdine,functional_group,utilization
PYO_37,FG_083,pyoverdine,functional_group,utilization
PYO_38,FG_083,pyoverdine,functional_group,utilization
PYO_39,FG_083,pyoverdine,functional_group,utilization
PYO_40,FG_083,pyoverdine,functional_group,utilization
PYO_41,FG_083,pyoverdine,functional_group,utilization
PYO_42,FG_083,pyoverdine,functional_group,utilization
PYO_43,FG_083,pyoverdine,functional_group,utilization
PYO_44,FG_083,pyoverdine,functional_group,utilization
PYO_45,FG_083,pyoverdine,functional_group,utilization
PYO_81,FG_083,pyoverdine,functional_group,utilization
PYO_82,FG_083,pyoverdine,functional_group,utilization
PYO_83,FG_083,pyoverdine,functional_group,utilization
PYO_90,FG_083,pyoverdine,functional_group,utilization
PYO_91,FG_083,pyoverdine,functional_group,utilization
PYO_92,FG_083,pyoverdine,functional_group,utilization
PYO_93,FG_083,pyoverdine,functional_group,utilization
PYO_76,FG_084,pyoverdine,functional_group,utilization
PYO_77,FG_084,pyoverdine,functional_group,utilization
PYO_78,FG_084,pyoverdine,functional_group,utilization
PYO_79,FG_084,pyoverdine,functional_group,utilization
PYO_76,FG_085,pyoverdine,functional_group,utilization
PYO_77,FG_085,pyoverdine,functional_group,utilization
PYO_78,FG_085,pyoverdine,functional_group,utilization
PYO_79,FG_085,pyoverdine,functional_group,utilization
PYO_14,FG_086,pyoverdine,functional_group,utilization
PYO_15,FG_086,pyoverdine,functional_group,utilization
PYO_16,FG_086,pyoverdine,functional_group,utilization
PYO_17,FG_086,pyoverdine,functional_group,utilization
PYO_18,FG_086,pyoverdine,functional_group,utilization
PYO_19,FG_086,pyoverdine,functional_group,utilization
PYO_20,FG_086,pyoverdine,functional_group,utilization
PYO_76,FG_086,pyoverdine,functional_group,utilization
PYO_77,FG_086,pyoverdine,functional_group,utilization
PYO_78,FG_086,pyoverdine,functional_group,utilization
PYO_79,FG_086,pyoverdine,functional_group,utilization
PYO_76,FG_087,pyoverdine,functional_group,utilization
PYO_77,FG_087,pyoverdine,functional_group,utilization
PYO_78,FG_087,pyoverdine,functional_group,utilization
PYO_79,FG_087,pyoverdine,functional_group,utilization
PYO_58,FG_088,pyoverdine,functional_group,utilization
PYO_59,FG_088,pyoverdine,functional_group,utilization
PYO_60,FG_088,pyoverdine,functional_group,utilization
PYO_61,FG_088,pyoverdine,functional_group,utilization
PYO_62,FG_088,pyoverdine,functional_group,utilization
PYO_63,FG_088,pyoverdine,functional_group,utilization
PYO_64,FG_088,pyoverdine,functional_group,utilization
PYO_65,FG_088,pyoverdine,functional_group,utilization
PYO_76,FG_088,pyoverdine,functional_group,utilization
PYO_77,FG_088,pyoverdine,functional_group,utilization
PYO_78,FG_088,pyoverdine,functional_group,utilization
PYO_79,FG_088,pyoverdine,functional_group,utilization
PYO_76,FG_089,pyoverdine,functional_group,utilization
PYO_77,FG_089,pyoverdine,functional_group,utilization
PYO_78,FG_089,pyoverdine,functional_group,utilization
PYO_79,FG_089,pyoverdine,functional_group,utilization
PYO_12,FG_090,pyoverdine,functional_group,utilization
PYO_13,FG_090,pyoverdine,functional_group,utilization
PYO_14,FG_090,pyoverdine,functional_group,utilization
PYO_15,FG_090,pyoverdine,functional_group,utilization
PYO_16,FG_090,pyoverdine,functional_group,utilization
PYO_17,FG_090,pyoverdine,functional_group,utilization
PYO_18,FG_090,pyoverdine,functional_group,utilization
PYO_19,FG_090,pyoverdine,functional_group,utilization
PYO_20,FG_090,pyoverdine,functional_group,utilization
PYO_32,FG_090,pyoverdine,functional_group,utilization
PYO_33,FG_090,pyoverdine,functional_group,utilization
PYO_34,FG_090,pyoverdine,functional_group,utilization
PYO_35,FG_090,pyoverdine,functional_group,utilization
PYO_36,FG_090,pyoverdine,functional_group,utilization
PYO_37,FG_090,pyoverdine,functional_group,utilization
PYO_38,FG_090,pyoverdine,functional_group,utilization
PYO_39,FG_090,pyoverdine,functional_group,utilization
PYO_40,FG_090,pyoverdine,functional_group,utilization
PYO_41,FG_090,pyoverdine,functional_group,utilization
PYO_42,FG_090,pyoverdine,functional_group,utilization
PYO_43,FG_090,pyoverdine,functional_group,utilization
PYO_44,FG_090,pyoverdine,functional_group,utilization
PYO_45,FG_090,pyoverdine,functional_group,utilization
PYO_80,FG_090,pyoverdine,functional_group,utilization
PYO_12,FG_091,pyoverdine,functional_group,utilization
PYO_13,FG_091,pyoverdine,functional_group,utilization
PYO_14,FG_091,pyoverdine,functional_group,utilization
PYO_15,FG_091,pyoverdine,functional_group,utilization
PYO_16,FG_091,pyoverdine,functional_group,utilization
PYO_17,FG_091,pyoverdine,functional_group,utilization
PYO_18,FG_091,pyoverdine,functional_group,utilization
PYO_19,FG_091,pyoverdine,functional_group,utilization
PYO_20,FG_091,pyoverdine,functional_group,utilization
PYO_32,FG_091,pyoverdine,functional_group,utilization
PYO_33,FG_091,pyoverdine,functional_group,utilization
PYO_34,FG_091,pyoverdine,functional_group,utilization
PYO_35,FG_091,pyoverdine,functional_group,utilization
PYO_36,FG_091,pyoverdine,functional_group,utilization
PYO_37,FG_091,pyoverdine,functional_group,utilization
PYO_38,FG_091,pyoverdine,functional_group,utilization
PYO_39,FG_091,pyoverdine,functional_group,utilization
PYO_40,FG_091,pyoverdine,functional_group,utilization
PYO_41,FG_091,pyoverdine,functional_group,utilization
PYO_42,FG_091,pyoverdine,functional_group,utilization
PYO_43,FG_091,pyoverdine,functional_group,utilization
PYO_44,FG_091,pyoverdine,functional_group,utilization
PYO_45,FG_091,pyoverdine,functional_group,utilization
PYO_53,FG_091,pyoverdine,functional_group,utilization
PYO_54,FG_091,pyoverdine,functional_group,utilization
PYO_66,FG_091,pyoverdine,functional_group,utilization
PYO_80,FG_091,pyoverdine,functional_group,utilization
PYO_12,FG_092,pyoverdine,functional_group,utilization
PYO_13,FG_092,pyoverdine,functional_group,utilization
PYO_14,FG_092,pyoverdine,functional_group,utilization
PYO_15,FG_092,pyoverdine,functional_group,utilization
PYO_16,FG_092,pyoverdine,functional_group,utilization
PYO_17,FG_092,pyoverdine,functional_group,utilization
PYO_18,FG_092,pyoverdine,functional_group,utilization
PYO_19,FG_092,pyoverdine,functional_group,utilization
PYO_20,FG_092,pyoverdine,functional_group,utilization
PYO_32,FG_092,pyoverdine,functional_group,utilization
PYO_33,FG_092,pyoverdine,functional_group,utilization
PYO_34,FG_092,pyoverdine,functional_group,utilization
PYO_35,FG_092,pyoverdine,functional_group,utilization
PYO_36,FG_092,pyoverdine,functional_group,utilization
PYO_37,FG_092,pyoverdine,functional_group,utilization
PYO_38,FG_092,pyoverdine,functional_group,utilization
PYO_39,FG_092,pyoverdine,functional_group,utilization
PYO_40,FG_092,pyoverdine,functional_group,utilization
PYO_41,FG_092,pyoverdine,functional_group,utilization
PYO_42,FG_092,pyoverdine,functional_group,utilization
PYO_43,FG_092,pyoverdine,functional_group,utilization
PYO_44,FG_092,pyoverdine,functional_group,utilization
PYO_45,FG_092,pyoverdine,functional_group,utilization
PYO_53,FG_092,pyoverdine,functional_group,utilization
PYO_54,FG_092,pyoverdine,functional_group,utilization
PYO_80,FG_092,pyoverdine,functional_group,utilization
PYO_12,FG_093,pyoverdine,functional_group,utilization
PYO_13,FG_093,pyoverdine,functional_group,utilization
PYO_14,FG_093,pyoverdine,functional_group,utilization
PYO_15,FG_093,pyoverdine,functional_group,utilization
PYO_16,FG_093,pyoverdine,functional_group,utilization
PYO_17,FG_093,pyoverdine,functional_group,utilization
PYO_18,FG_093,pyoverdine,functional_group,utilization
PYO_19,FG_093,pyoverdine,functional_group,utilization
PYO_20,FG_093,pyoverdine,functional_group,utilization
PYO_32,FG_093,pyoverdine,functional_group,utilization
PYO_33,FG_093,pyoverdine,functional_group,utilization
PYO_34,FG_093,pyoverdine,functional_group,utilization
PYO_35,FG_093,pyoverdine,functional_group,utilization
PYO_36,FG_093,pyoverdine,functional_group,utilization
PYO_37,FG_093,pyoverdine,functional_group,utilization
PYO_38,FG_093,pyoverdine,functional_group,utilization
PYO_39,FG_093,pyoverdine,functional_group,utilization
PYO_40,FG_093,pyoverdine,functional_group,utilization
PYO_41,FG_093,pyoverdine,functional_group,utilization
PYO_42,FG_093,pyoverdine,functional_group,utilization
PYO_43,FG_093,pyoverdine,functional_group,utilization
PYO_44,FG_093,pyoverdine,functional_group,utilization
PYO_45,FG_093,pyoverdine,functional_group,utilization
PYO_50,FG_093,pyoverdine,functional_group,utilization
PYO_51,FG_093,pyoverdine,functional_group,utilization
PYO_52,FG_093,pyoverdine,functional_group,utilization
PYO_81,FG_093,pyoverdine,functional_group,utilization
PYO_82,FG_093,pyoverdine,functional_group,utilization
PYO_83,FG_093,pyoverdine,functional_group,utilization
PYO_90,FG_093,pyoverdine,functional_group,utilization
PYO_91,FG_093,pyoverdine,functional_group,utilization
PYO_92,FG_093,pyoverdine,functional_group,utilization
PYO_93,FG_093,pyoverdine,functional_group,utilization
PYO_81,FG_094,pyoverdine,functional_group,utilization
PYO_82,FG_094,pyoverdine,functional_group,utilization
PYO_83,FG_094,pyoverdine,functional_group,utilization
PYO_81,FG_095,pyoverdine,functional_group,utilization
PYO_82,FG_095,pyoverdine,functional_group,utilization
PYO_83,FG_095,pyoverdine,functional_group,utilization
PYO_84,FG_096,pyoverdine,functional_group,utilization
PYO_85,FG_096,pyoverdine,functional_group,utilization
PYO_86,FG_096,pyoverdine,functional_group,utilization
PYO_87,FG_096,pyoverdine,functional_group,utilization
PYO_84,FG_097,pyoverdine,functional_group,utilization
PYO_85,FG_097,pyoverdine,functional_group,utilization
PYO_86,FG_097,pyoverdine,functional_group,utilization
PYO_87,FG_097,pyoverdine,functional_group,utilization
PYO_84,FG_098,pyoverdine,functional_group,utilization
PYO_85,FG_098,pyoverdine,functional_group,utilization
PYO_86,FG_098,pyoverdine,functional_group,utilization
PYO_87,FG_098,pyoverdine,functional_group,utilization
PYO_84,FG_099,pyoverdine,functional_group,utilization
PYO_85,FG_099,pyoverdine,functional_group,utilization
PYO_86,FG_099,pyoverdine,functional_group,utilization
PYO_87,FG_099,pyoverdine,functional_group,utilization
PYO_88,FG_100,pyoverdine,functional_group,utilization
PYO_89,FG_100,pyoverdine,functional_group,utilization
PYO_50,FG_101,pyoverdine,functional_group,utilization
PYO_51,FG_101,pyoverdine,functional_group,utilization
PYO_52,FG_101,pyoverdine,functional_group,utilization
PYO_88,FG_101,pyoverdine,functional_group,utilization
PYO_89,FG_101,pyoverdine,functional_group,utilization
PYO_88,FG_102,pyoverdine,functional_group,utilization
PYO_89,FG_102,pyoverdine,functional_group,utilization
PYO_90,FG_103,pyoverdine,functional_group,utilization
PYO_91,FG_103,pyoverdine,functional_group,utilization
PYO_92,FG_103,pyoverdine,functional_group,utilization
PYO_93,FG_103,pyoverdine,functional_group,utilization
PYO_14,FG_104,pyoverdine,functional_group,utilization
PYO_15,FG_104,pyoverdine,functional_group,utilization
PYO_16,FG_104,pyoverdine,functional_group,utilization
PYO_17,FG_104,pyoverdine,functional_group,utilization
PYO_18,FG_104,pyoverdine,functional_group,utilization
PYO_19,FG_104,pyoverdine,functional_group,utilization
PYO_20,FG_104,pyoverdine,functional_group,utilization
PYO_14,FG_105,pyoverdine,functional_group,utilization
PYO_15,FG_105,pyoverdine,functional_group,utilization
PYO_16,FG_105,pyoverdine,functional_group,utilization
PYO_17,FG_105,pyoverdine,functional_group,utilization
PYO_18,FG_105,pyoverdine,functional_group,utilization
PYO_19,FG_105,pyoverdine,functional_group,utilization
PYO_20,FG_105,pyoverdine,functional_group,utilization
PYO_32,FG_105,pyoverdine,functional_group,utilization
PYO_33,FG_105,pyoverdine,functional_group,utilization
PYO_34,FG_105,pyoverdine,functional_group,utilization
PYO_35,FG_105,pyoverdine,functional_group,utilization
PYO_36,FG_105,pyoverdine,functional_group,utilization
PYO_37,FG_105,pyoverdine,functional_group,utilization
PYO_38,FG_105,pyoverdine,functional_group,utilization
PYO_39,FG_105,pyoverdine,functional_group,utilization
PYO_40,FG_105,pyoverdine,functional_group,utilization
PYO_41,FG_105,pyoverdine,functional_group,utilization
PYO_42,FG_105,pyoverdine,functional_group,utilization
PYO_43,FG_105,pyoverdine,functional_group,utilization
PYO_44,FG_105,pyoverdine,functional_group,utilization
PYO_45,FG_105,pyoverdine,functional_group,utilization
PYO_06,FG_106,pyoverdine,functional_group,utilization
PYO_07,FG_106,pyoverdine,functional_group,utilization
PYO_08,FG_106,pyoverdine,functional_group,utilization
PYO_14,FG_106,pyoverdine,functional_group,utilization
PYO_15,FG_106,pyoverdine,functional_group,utilization
PYO_16,FG_106,pyoverdine,functional_group,utilization
PYO_17,FG_106,pyoverdine,functional_group,utilization
PYO_18,FG_106,pyoverdine,functional_group,utilization
PYO_19,FG_106,pyoverdine,functional_group,utilization
PYO_20,FG_106,pyoverdine,functional_group,utilization
PYO_14,FG_107,pyoverdine,functional_group,utilization
PYO_15,FG_107,pyoverdine,functional_group,utilization
PYO_16,FG_107,pyoverdine,functional_group,utilization
PYO_17,FG_107,pyoverdine,functional_group,utilization
PYO_18,FG_107,pyoverdine,functional_group,utilization
PYO_19,FG_107,pyoverdine,functional_group,utilization
PYO_20,FG_107,pyoverdine,functional_group,utilization
PYO_32,FG_107,pyoverdine,functional_group,utilization
PYO_33,FG_107,pyoverdine,functional_group,utilization
PYO_34,FG_107,pyoverdine,functional_group,utilization
PYO_35,FG_107,pyoverdine,functional_group,utilization
PYO_36,FG_107,pyoverdine,functional_group,utilization
PYO_37,FG_107,pyoverdine,functional_group,utilization
PYO_38,FG_107,pyoverdine,functional_group,utilization
PYO_39,FG_107,pyoverdine,functional_group,utilization
PYO_40,FG_107,pyoverdine,functional_group,utilization
PYO_41,FG_107,pyoverdine,functional_group,utilization
PYO_42,FG_107,pyoverdine,functional_group,utilization
PYO_43,FG_107,pyoverdine,functional_group,utilization
PYO_44,FG_107,pyoverdine,functional_group,utilization
PYO_45,FG_107,pyoverdine,functional_group,utilization
PYO_14,FG_108,pyoverdine,functional_group,utilization
PYO_15,FG_108,pyoverdine,functional_group,utilization
PYO_16,FG_108,pyoverdine,functional_group,utilization
PYO_17,FG_108,pyoverdine,functional_group,utilization
PYO_18,FG_108,pyoverdine,functional_group,utilization
PYO_19,FG_108,pyoverdine,functional_group,utilization
PYO_20,FG_108,pyoverdine,functional_group,utilization
PYO_14,FG_109,pyoverdine,functional_group,utilization
PYO_15,FG_109,pyoverdine,functional_group,utilization
PYO_16,FG_109,pyoverdine,functional_group,utilization
PYO_17,FG_109,pyoverdine,functional_group,utilization
PYO_18,FG_109,pyoverdine,functional_group,utilization
PYO_19,FG_109,pyoverdine,functional_group,utilization
PYO_20,FG_109,pyoverdine,functional_group,utilization
PYO_50,FG_109,pyoverdine,functional_group,utilization
PYO_51,FG_109,pyoverdine,functional_group,utilization
PYO_52,FG_109,pyoverdine,functional_group,utilization
PYO_88,FG_109,pyoverdine,functional_group,utilization
PYO_89,FG_109,pyoverdine,functional_group,utilization
PYO_90,FG_109,pyoverdine,functional_group,utilization
PYO_91,FG_109,pyoverdine,functional_group,utilization
PYO_92,FG_109,pyoverdine,functional_group,utilization
PYO_93,FG_109,pyoverdine,functional_group,utilization
PYO_14,FG_110,pyoverdine,functional_group,utilization
PYO_15,FG_110,pyoverdine,functional_group,utilization
PYO_16,FG_110,pyoverdine,functional_group,utilization
PYO_17,FG_110,pyoverdine,functional_group,utilization
PYO_18,FG_110,pyoverdine,functional_group,utilization
PYO_19,FG_110,pyoverdine,functional_group,utilization
PYO_20,FG_110,pyoverdine,functional_group,utilization
PYO_21,FG_110,pyoverdine,functional_group,utilization
PYO_22,FG_110,pyoverdine,functional_group,utilization
PYO_23,FG_110,pyoverdine,functional_group,utilization
PYO_24,FG_110,pyoverdine,functional_group,utilization
PYO_25,FG_110,pyoverdine,functional_group,utilization
PYO_26,FG_110,pyoverdine,functional_group,utilization
PYO_27,FG_110,pyoverdine,functional_group,utilization
PYO_28,FG_110,pyoverdine,functional_group,utilization
PYO_90,FG_110,pyoverdine,functional_group,utilization
PYO_91,FG_110,pyoverdine,functional_group,utilization
PYO_92,FG_110,pyoverdine,functional_group,utilization
PYO_93,FG_110,pyoverdine,functional_group,utilization
PYO_14,FG_111,pyoverdine,functional_group,utilization
PYO_15,FG_111,pyoverdine,functional_group,utilization
PYO_16,FG_111,pyoverdine,functional_group,utilization
PYO_17,FG_111,pyoverdine,functional_group,utilization
PYO_18,FG_111,pyoverdine,functional_group,utilization
PYO_19,FG_111,pyoverdine,functional_group,utilization
PYO_20,FG_111,pyoverdine,functional_group,utilization
PYO_30,FG_111,pyoverdine,functional_group,utilization
PYO_31,FG_111,pyoverdine,functional_group,utilization
PYO_14,FG_112,pyoverdine,functional_group,utilization
PYO_15,FG_112,pyoverdine,functional_group,utilization
PYO_16,FG_112,pyoverdine,functional_group,utilization
PYO_17,FG_112,pyoverdine,functional_group,utilization
PYO_18,FG_112,pyoverdine,functional_group,utilization
PYO_19,FG_112,pyoverdine,functional_group,utilization
PYO_20,FG_112,pyoverdine,functional_group,utilization
PYO_30,FG_112,pyoverdine,functional_group,utilization
PYO_31,FG_112,pyoverdine,functional_group,utilization
PYO_32,FG_112,pyoverdine,functional_group,utilization
PYO_33,FG_112,pyoverdine,functional_group,utilization
PYO_34,FG_112,pyoverdine,functional_group,utilization
PYO_35,FG_112,pyoverdine,functional_group,utilization
PYO_36,FG_112,pyoverdine,functional_group,utilization
PYO_37,FG_112,pyoverdine,functional_group,utilization
PYO_38,FG_112,pyoverdine,functional_group,utilization
PYO_39,FG_112,pyoverdine,functional_group,utilization
PYO_40,FG_112,pyoverdine,functional_group,utilization
PYO_41,FG_112,pyoverdine,functional_group,utilization
PYO_42,FG_112,pyoverdine,functional_group,utilization
PYO_43,FG_112,pyoverdine,functional_group,utilization
PYO_44,FG_112,pyoverdine,functional_group,utilization
PYO_45,FG_112,pyoverdine,functional_group,utilization
PYO_14,FG_113,pyoverdine,functional_group,utilization
PYO_15,FG_113,pyoverdine,functional_group,utilization
PYO_16,FG_113,pyoverdine,functional_group,utilization
PYO_17,FG_113,pyoverdine,functional_group,utilization
PYO_18,FG_113,pyoverdine,functional_group,utilization
